,row,column,lat_min,lat_max,lon_min,lon_max,nature,entertainment,transports,art,tourism,security,accessibility,sport
R163C60,163.0,60.0,41.75439794633158,41.758229521428134,1.8350176096087234,1.8425174123579577,1.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0
R163C61,163.0,61.0,41.75439794633158,41.758229521428134,1.8425174123579577,1.850017215107192,9.0,0.0,14.0,0.0,2.0,0.0,2.0,0.0
R163C62,163.0,62.0,41.75439794633158,41.758229521428134,1.850017215107192,1.8575170178564264,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R163C63,163.0,63.0,41.75439794633158,41.758229521428134,1.8575170178564264,1.8650168206056608,8.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
R163C64,163.0,64.0,41.75439794633158,41.758229521428134,1.8650168206056608,1.872516623354895,5.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0
R163C65,163.0,65.0,41.75439794633158,41.758229521428134,1.872516623354895,1.8800164261041294,4.0,5.0,25.0,0.0,1.0,0.0,0.0,0.0
R163C66,163.0,66.0,41.75439794633158,41.758229521428134,1.8800164261041294,1.8875162288533638,12.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0
R163C67,163.0,67.0,41.75439794633158,41.758229521428134,1.8875162288533638,1.8950160316025981,11.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
R163C68,163.0,68.0,41.75439794633158,41.758229521428134,1.8950160316025981,1.9025158343518325,9.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0
R163C69,163.0,69.0,41.75439794633158,41.758229521428134,1.9025158343518325,1.9100156371010668,5.0,9.0,44.0,1.0,4.0,0.0,0.0,0.0
R163C70,163.0,70.0,41.75439794633158,41.758229521428134,1.9100156371010668,1.9175154398503012,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
R163C71,163.0,71.0,41.75439794633158,41.758229521428134,1.9175154398503012,1.9250152425995355,8.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
R163C72,163.0,72.0,41.75439794633158,41.758229521428134,1.9250152425995355,1.9325150453487698,7.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
R163C73,163.0,73.0,41.75439794633158,41.758229521428134,1.9325150453487698,1.9400148480980042,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R163C74,163.0,74.0,41.75439794633158,41.758229521428134,1.9400148480980042,1.9475146508472385,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R163C75,163.0,75.0,41.75439794633158,41.758229521428134,1.9475146508472385,1.9550144535964729,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R163C76,163.0,76.0,41.75439794633158,41.758229521428134,1.9550144535964729,1.9625142563457072,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
R163C77,163.0,77.0,41.75439794633158,41.758229521428134,1.9625142563457072,1.9700140590949415,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R163C78,163.0,78.0,41.75439794633158,41.758229521428134,1.9700140590949415,1.9775138618441759,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R163C79,163.0,79.0,41.75439794633158,41.758229521428134,1.9775138618441759,1.9850136645934102,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R163C80,163.0,80.0,41.75439794633158,41.758229521428134,1.9850136645934102,1.9925134673426446,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R163C81,163.0,81.0,41.75439794633158,41.758229521428134,1.9925134673426446,2.000013270091879,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R163C82,163.0,82.0,41.75439794633158,41.758229521428134,2.000013270091879,2.0075130728411135,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0
R163C83,163.0,83.0,41.75439794633158,41.758229521428134,2.0075130728411135,2.015012875590348,4.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
R163C84,163.0,84.0,41.75439794633158,41.758229521428134,2.015012875590348,2.022512678339582,7.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0
R163C85,163.0,85.0,41.75439794633158,41.758229521428134,2.022512678339582,2.0300124810888165,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
R163C86,163.0,86.0,41.75439794633158,41.758229521428134,2.0300124810888165,2.037512283838051,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
R163C87,163.0,87.0,41.75439794633158,41.758229521428134,2.037512283838051,2.045012086587285,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
R163C88,163.0,88.0,41.75439794633158,41.758229521428134,2.045012086587285,2.0525118893365195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C89,163.0,89.0,41.75439794633158,41.758229521428134,2.0525118893365195,2.060011692085754,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
R163C90,163.0,90.0,41.75439794633158,41.758229521428134,2.060011692085754,2.067511494834988,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
R163C91,163.0,91.0,41.75439794633158,41.758229521428134,2.067511494834988,2.0750112975842225,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
R163C92,163.0,92.0,41.75439794633158,41.758229521428134,2.0750112975842225,2.082511100333457,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
R163C93,163.0,93.0,41.75439794633158,41.758229521428134,2.082511100333457,2.090010903082691,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R163C94,163.0,94.0,41.75439794633158,41.758229521428134,2.090010903082691,2.0975107058319256,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
R163C95,163.0,95.0,41.75439794633158,41.758229521428134,2.0975107058319256,2.10501050858116,5.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0
R163C96,163.0,96.0,41.75439794633158,41.758229521428134,2.10501050858116,2.1125103113303942,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R163C97,163.0,97.0,41.75439794633158,41.758229521428134,2.1125103113303942,2.1200101140796286,40.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
R163C98,163.0,98.0,41.75439794633158,41.758229521428134,2.1200101140796286,2.127509916828863,60.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0
R163C99,163.0,99.0,41.75439794633158,41.758229521428134,2.127509916828863,2.1350097195780973,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R163C100,163.0,100.0,41.75439794633158,41.758229521428134,2.1350097195780973,2.1425095223273316,9.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
R163C101,163.0,101.0,41.75439794633158,41.758229521428134,2.1425095223273316,2.150009325076566,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R163C102,163.0,102.0,41.75439794633158,41.758229521428134,2.150009325076566,2.1575091278258003,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R163C103,163.0,103.0,41.75439794633158,41.758229521428134,2.1575091278258003,2.1650089305750346,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C104,163.0,104.0,41.75439794633158,41.758229521428134,2.1650089305750346,2.172508733324269,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C105,163.0,105.0,41.75439794633158,41.758229521428134,2.172508733324269,2.1800085360735033,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C106,163.0,106.0,41.75439794633158,41.758229521428134,2.1800085360735033,2.1875083388227377,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C108,163.0,108.0,41.75439794633158,41.758229521428134,2.195008141571972,2.2025079443212063,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R163C109,163.0,109.0,41.75439794633158,41.758229521428134,2.2025079443212063,2.2100077470704407,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
R163C110,163.0,110.0,41.75439794633158,41.758229521428134,2.2100077470704407,2.217507549819675,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R163C111,163.0,111.0,41.75439794633158,41.758229521428134,2.217507549819675,2.2250073525689094,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R163C112,163.0,112.0,41.75439794633158,41.758229521428134,2.2250073525689094,2.2325071553181437,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
R163C113,163.0,113.0,41.75439794633158,41.758229521428134,2.2325071553181437,2.240006958067378,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
R163C114,163.0,114.0,41.75439794633158,41.758229521428134,2.240006958067378,2.2475067608166124,9.0,3.0,27.0,0.0,2.0,0.0,0.0,0.0
R163C115,163.0,115.0,41.75439794633158,41.758229521428134,2.2475067608166124,2.2550065635658467,11.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0
R163C116,163.0,116.0,41.75439794633158,41.758229521428134,2.2550065635658467,2.262506366315081,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C117,163.0,117.0,41.75439794633158,41.758229521428134,2.262506366315081,2.2700061690643154,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R163C118,163.0,118.0,41.75439794633158,41.758229521428134,2.2700061690643154,2.2775059718135497,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R163C119,163.0,119.0,41.75439794633158,41.758229521428134,2.2775059718135497,2.285005774562784,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
R163C120,163.0,120.0,41.75439794633158,41.758229521428134,2.285005774562784,2.2925055773120184,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C121,163.0,121.0,41.75439794633158,41.758229521428134,2.2925055773120184,2.3000053800612528,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R163C122,163.0,122.0,41.75439794633158,41.758229521428134,2.3000053800612528,2.307505182810487,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
R163C123,163.0,123.0,41.75439794633158,41.758229521428134,2.307505182810487,2.3150049855597215,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C124,163.0,124.0,41.75439794633158,41.758229521428134,2.3150049855597215,2.322504788308956,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R163C125,163.0,125.0,41.75439794633158,41.758229521428134,2.322504788308956,2.33000459105819,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C126,163.0,126.0,41.75439794633158,41.758229521428134,2.33000459105819,2.3375043938074245,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
R163C127,163.0,127.0,41.75439794633158,41.758229521428134,2.3375043938074245,2.345004196556659,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C128,163.0,128.0,41.75439794633158,41.758229521428134,2.345004196556659,2.352503999305893,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R163C129,163.0,129.0,41.75439794633158,41.758229521428134,2.352503999305893,2.3600038020551275,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C131,163.0,131.0,41.75439794633158,41.758229521428134,2.367503604804362,2.375003407553596,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R163C132,163.0,132.0,41.75439794633158,41.758229521428134,2.375003407553596,2.3825032103028305,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R163C133,163.0,133.0,41.75439794633158,41.758229521428134,2.3825032103028305,2.390003013052065,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R163C134,163.0,134.0,41.75439794633158,41.758229521428134,2.390003013052065,2.397502815801299,6.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0
R163C135,163.0,135.0,41.75439794633158,41.758229521428134,2.397502815801299,2.4050026185505335,4.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0
R163C136,163.0,136.0,41.75439794633158,41.758229521428134,2.4050026185505335,2.412502421299768,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R163C137,163.0,137.0,41.75439794633158,41.758229521428134,2.412502421299768,2.4200022240490022,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
R163C138,163.0,138.0,41.75439794633158,41.758229521428134,2.4200022240490022,2.4275020267982366,9.0,0.0,33.0,0.0,27.0,0.0,7.0,0.0
R163C139,163.0,139.0,41.75439794633158,41.758229521428134,2.4275020267982366,2.435001829547471,4.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0
R163C140,163.0,140.0,41.75439794633158,41.758229521428134,2.435001829547471,2.4425016322967052,1.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0
R163C141,163.0,141.0,41.75439794633158,41.758229521428134,2.4425016322967052,2.4500014350459396,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C142,163.0,142.0,41.75439794633158,41.758229521428134,2.4500014350459396,2.457501237795174,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
R163C143,163.0,143.0,41.75439794633158,41.758229521428134,2.457501237795174,2.4650010405444083,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R163C144,163.0,144.0,41.75439794633158,41.758229521428134,2.4650010405444083,2.4725008432936426,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
R163C145,163.0,145.0,41.75439794633158,41.758229521428134,2.4725008432936426,2.480000646042877,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R163C146,163.0,146.0,41.75439794633158,41.758229521428134,2.480000646042877,2.4875004487921113,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R163C147,163.0,147.0,41.75439794633158,41.758229521428134,2.4875004487921113,2.4950002515413456,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C148,163.0,148.0,41.75439794633158,41.758229521428134,2.4950002515413456,2.50250005429058,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C149,163.0,149.0,41.75439794633158,41.758229521428134,2.50250005429058,2.5099998570398143,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R163C150,163.0,150.0,41.75439794633158,41.758229521428134,2.5099998570398143,2.5174996597890487,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R163C151,163.0,151.0,41.75439794633158,41.758229521428134,2.5174996597890487,2.524999462538283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R163C152,163.0,152.0,41.75439794633158,41.758229521428134,2.524999462538283,2.5324992652875173,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R163C153,163.0,153.0,41.75439794633158,41.758229521428134,2.5324992652875173,2.5399990680367517,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R163C154,163.0,154.0,41.75439794633158,41.758229521428134,2.5399990680367517,2.547498870785986,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0
R163C155,163.0,155.0,41.75439794633158,41.758229521428134,2.547498870785986,2.5549986735352204,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0
R163C156,163.0,156.0,41.75439794633158,41.758229521428134,2.5549986735352204,2.5624984762844547,2.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0
R163C157,163.0,157.0,41.75439794633158,41.758229521428134,2.5624984762844547,2.569998279033689,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
R163C158,163.0,158.0,41.75439794633158,41.758229521428134,2.569998279033689,2.5774980817829234,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C159,163.0,159.0,41.75439794633158,41.758229521428134,2.5774980817829234,2.5849978845321577,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C160,163.0,160.0,41.75439794633158,41.758229521428134,2.5849978845321577,2.592497687281392,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C161,163.0,161.0,41.75439794633158,41.758229521428134,2.592497687281392,2.5999974900306264,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C162,163.0,162.0,41.75439794633158,41.758229521428134,2.5999974900306264,2.6074972927798608,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
R163C163,163.0,163.0,41.75439794633158,41.758229521428134,2.6074972927798608,2.614997095529095,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C164,163.0,164.0,41.75439794633158,41.758229521428134,2.614997095529095,2.6224968982783294,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R163C165,163.0,165.0,41.75439794633158,41.758229521428134,2.6224968982783294,2.6299967010275638,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C166,163.0,166.0,41.75439794633158,41.758229521428134,2.6299967010275638,2.637496503776798,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R163C167,163.0,167.0,41.75439794633158,41.758229521428134,2.637496503776798,2.6449963065260325,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R163C168,163.0,168.0,41.75439794633158,41.758229521428134,2.6449963065260325,2.652496109275267,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C169,163.0,169.0,41.75439794633158,41.758229521428134,2.652496109275267,2.659995912024501,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R163C170,163.0,170.0,41.75439794633158,41.758229521428134,2.659995912024501,2.6674957147737355,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
R163C172,163.0,172.0,41.75439794633158,41.758229521428134,2.67499551752297,2.682495320272204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C173,163.0,173.0,41.75439794633158,41.758229521428134,2.682495320272204,2.6899951230214385,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C174,163.0,174.0,41.75439794633158,41.758229521428134,2.6899951230214385,2.697494925770673,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R163C176,163.0,176.0,41.75439794633158,41.758229521428134,2.704994728519907,2.7124945312691415,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
R163C177,163.0,177.0,41.75439794633158,41.758229521428134,2.7124945312691415,2.719994334018376,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0
R163C178,163.0,178.0,41.75439794633158,41.758229521428134,2.719994334018376,2.72749413676761,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R163C179,163.0,179.0,41.75439794633158,41.758229521428134,2.72749413676761,2.7349939395168446,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0
R163C180,163.0,180.0,41.75439794633158,41.758229521428134,2.7349939395168446,2.742493742266079,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R163C181,163.0,181.0,41.75439794633158,41.758229521428134,2.742493742266079,2.7499935450153132,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R163C182,163.0,182.0,41.75439794633158,41.758229521428134,2.7499935450153132,2.7574933477645476,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R163C183,163.0,183.0,41.75439794633158,41.758229521428134,2.7574933477645476,2.764993150513782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R163C184,163.0,184.0,41.75439794633158,41.758229521428134,2.764993150513782,2.7724929532630163,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R163C185,163.0,185.0,41.75439794633158,41.758229521428134,2.7724929532630163,2.7799927560122506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
R163C186,163.0,186.0,41.75439794633158,41.758229521428134,2.7799927560122506,2.787492558761485,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0
R163C187,163.0,187.0,41.75439794633158,41.758229521428134,2.787492558761485,2.7949923615107193,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
R163C188,163.0,188.0,41.75439794633158,41.758229521428134,2.7949923615107193,2.8024921642599536,2.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0
R163C189,163.0,189.0,41.75439794633158,41.758229521428134,2.8024921642599536,2.809991967009188,1.0,68.0,9.0,0.0,0.0,0.0,0.0,0.0
R163C190,163.0,190.0,41.75439794633158,41.758229521428134,2.809991967009188,2.8174917697584223,0.0,74.0,10.0,0.0,0.0,0.0,0.0,0.0
R163C191,163.0,191.0,41.75439794633158,41.758229521428134,2.8174917697584223,2.8249915725076566,0.0,40.0,11.0,0.0,0.0,0.0,0.0,0.0
R163C192,163.0,192.0,41.75439794633158,41.758229521428134,2.8249915725076566,2.832491375256891,1.0,38.0,5.0,0.0,0.0,0.0,0.0,0.0
R163C193,163.0,193.0,41.75439794633158,41.758229521428134,2.832491375256891,2.8399911780061253,0.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0
R163C194,163.0,194.0,41.75439794633158,41.758229521428134,2.8399911780061253,2.8474909807553597,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C195,163.0,195.0,41.75439794633158,41.758229521428134,2.8474909807553597,2.854990783504594,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C197,163.0,197.0,41.75439794633158,41.758229521428134,2.8624905862538284,2.8699903890030627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C198,163.0,198.0,41.75439794633158,41.758229521428134,2.8699903890030627,2.877490191752297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R163C199,163.0,199.0,41.75439794633158,41.758229521428134,2.877490191752297,2.8849899945015314,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R163C200,163.0,200.0,41.75439794633158,41.758229521428134,2.8849899945015314,2.8924897972507657,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R164C3,164.0,3.0,41.758229521428134,41.76206109652469,1.407528852902366,1.4150286556516003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R164C4,164.0,4.0,41.758229521428134,41.76206109652469,1.4150286556516003,1.4225284584008346,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R164C5,164.0,5.0,41.758229521428134,41.76206109652469,1.4225284584008346,1.430028261150069,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R164C6,164.0,6.0,41.758229521428134,41.76206109652469,1.430028261150069,1.4375280638993033,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
R164C7,164.0,7.0,41.758229521428134,41.76206109652469,1.4375280638993033,1.4450278666485377,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R164C8,164.0,8.0,41.758229521428134,41.76206109652469,1.4450278666485377,1.452527669397772,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R164C9,164.0,9.0,41.758229521428134,41.76206109652469,1.452527669397772,1.4600274721470063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R164C10,164.0,10.0,41.758229521428134,41.76206109652469,1.4600274721470063,1.4675272748962407,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R164C11,164.0,11.0,41.758229521428134,41.76206109652469,1.4675272748962407,1.475027077645475,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R164C12,164.0,12.0,41.758229521428134,41.76206109652469,1.475027077645475,1.4825268803947094,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R164C13,164.0,13.0,41.758229521428134,41.76206109652469,1.4825268803947094,1.4900266831439437,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0
R164C14,164.0,14.0,41.758229521428134,41.76206109652469,1.4900266831439437,1.497526485893178,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R164C16,164.0,16.0,41.758229521428134,41.76206109652469,1.5050262886424124,1.5125260913916467,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R164C17,164.0,17.0,41.758229521428134,41.76206109652469,1.5125260913916467,1.520025894140881,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R164C18,164.0,18.0,41.758229521428134,41.76206109652469,1.520025894140881,1.5275256968901154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R164C19,164.0,19.0,41.758229521428134,41.76206109652469,1.5275256968901154,1.5350254996393498,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R164C20,164.0,20.0,41.758229521428134,41.76206109652469,1.5350254996393498,1.542525302388584,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R164C21,164.0,21.0,41.758229521428134,41.76206109652469,1.542525302388584,1.5500251051378184,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R164C22,164.0,22.0,41.758229521428134,41.76206109652469,1.5500251051378184,1.5575249078870528,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R164C23,164.0,23.0,41.758229521428134,41.76206109652469,1.5575249078870528,1.5650247106362871,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R164C24,164.0,24.0,41.758229521428134,41.76206109652469,1.5650247106362871,1.5725245133855215,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R164C25,164.0,25.0,41.758229521428134,41.76206109652469,1.5725245133855215,1.5800243161347558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R164C26,164.0,26.0,41.758229521428134,41.76206109652469,1.5800243161347558,1.5875241188839901,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
R164C27,164.0,27.0,41.758229521428134,41.76206109652469,1.5875241188839901,1.5950239216332245,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R164C28,164.0,28.0,41.758229521428134,41.76206109652469,1.5950239216332245,1.6025237243824588,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R164C29,164.0,29.0,41.758229521428134,41.76206109652469,1.6025237243824588,1.6100235271316932,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R164C30,164.0,30.0,41.758229521428134,41.76206109652469,1.6100235271316932,1.6175233298809275,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R164C31,164.0,31.0,41.758229521428134,41.76206109652469,1.6175233298809275,1.6250231326301618,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R164C32,164.0,32.0,41.758229521428134,41.76206109652469,1.6250231326301618,1.6325229353793962,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R164C33,164.0,33.0,41.758229521428134,41.76206109652469,1.6325229353793962,1.6400227381286305,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R164C34,164.0,34.0,41.758229521428134,41.76206109652469,1.6400227381286305,1.6475225408778649,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R164C35,164.0,35.0,41.758229521428134,41.76206109652469,1.6475225408778649,1.6550223436270992,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
R164C36,164.0,36.0,41.758229521428134,41.76206109652469,1.6550223436270992,1.6625221463763336,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R164C37,164.0,37.0,41.758229521428134,41.76206109652469,1.6625221463763336,1.670021949125568,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R164C38,164.0,38.0,41.758229521428134,41.76206109652469,1.670021949125568,1.6775217518748022,6.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
R164C39,164.0,39.0,41.758229521428134,41.76206109652469,1.6775217518748022,1.6850215546240366,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R164C40,164.0,40.0,41.758229521428134,41.76206109652469,1.6850215546240366,1.692521357373271,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R164C41,164.0,41.0,41.758229521428134,41.76206109652469,1.692521357373271,1.7000211601225053,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
R164C42,164.0,42.0,41.758229521428134,41.76206109652469,1.7000211601225053,1.7075209628717396,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R164C43,164.0,43.0,41.758229521428134,41.76206109652469,1.7075209628717396,1.715020765620974,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R164C44,164.0,44.0,41.758229521428134,41.76206109652469,1.715020765620974,1.7225205683702083,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R164C45,164.0,45.0,41.758229521428134,41.76206109652469,1.7225205683702083,1.7300203711194426,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
