,geometry,cluster
R164C48,"POLYGON ((11.8525003355 45.819998646458544, 11.845000339 45.819998646458544, 11.845000339 45.81499867756775, 11.8525003355 45.81499867756775, 11.8525003355 45.819998646458544))",3
R164C62,"POLYGON ((11.9575002865 45.819998646458544, 11.95000029 45.819998646458544, 11.95000029 45.81499867756775, 11.9575002865 45.81499867756775, 11.9575002865 45.819998646458544))",20
R164C66,"POLYGON ((11.9875002725 45.819998646458544, 11.980000276 45.819998646458544, 11.980000276 45.81499867756775, 11.9875002725 45.81499867756775, 11.9875002725 45.819998646458544))",20
R164C87,"POLYGON ((12.145000199 45.819998646458544, 12.1375002025 45.819998646458544, 12.1375002025 45.81499867756775, 12.145000199 45.81499867756775, 12.145000199 45.819998646458544))",18
R164C95,"POLYGON ((12.205000171 45.819998646458544, 12.1975001745 45.819998646458544, 12.1975001745 45.81499867756775, 12.205000171 45.81499867756775, 12.205000171 45.819998646458544))",18
R164C115,"POLYGON ((12.355000101 45.819998646458544, 12.3475001045 45.819998646458544, 12.3475001045 45.81499867756775, 12.355000101 45.81499867756775, 12.355000101 45.819998646458544))",7
R164C121,"POLYGON ((12.40000008 45.819998646458544, 12.3925000835 45.819998646458544, 12.3925000835 45.81499867756775, 12.40000008 45.81499867756775, 12.40000008 45.819998646458544))",7
R164C158,"POLYGON ((12.6774999505 45.819998646458544, 12.669999954 45.819998646458544, 12.669999954 45.81499867756775, 12.6774999505 45.81499867756775, 12.6774999505 45.819998646458544))",9
R164C160,"POLYGON ((12.6924999435 45.819998646458544, 12.684999947 45.819998646458544, 12.684999947 45.81499867756775, 12.6924999435 45.81499867756775, 12.6924999435 45.819998646458544))",9
R164C161,"POLYGON ((12.69999994 45.819998646458544, 12.6924999435 45.819998646458544, 12.6924999435 45.81499867756775, 12.69999994 45.81499867756775, 12.69999994 45.819998646458544))",9
R164C182,"POLYGON ((12.8574998665 45.819998646458544, 12.84999987 45.819998646458544, 12.84999987 45.81499867756775, 12.8574998665 45.81499867756775, 12.8574998665 45.819998646458544))",19
R164C183,"POLYGON ((12.864999863 45.819998646458544, 12.8574998665 45.819998646458544, 12.8574998665 45.81499867756775, 12.864999863 45.81499867756775, 12.864999863 45.819998646458544))",19
R164C186,"POLYGON ((12.8874998525 45.819998646458544, 12.879999856 45.819998646458544, 12.879999856 45.81499867756775, 12.8874998525 45.81499867756775, 12.8874998525 45.819998646458544))",19
R165C16,"POLYGON ((11.6125004475 45.82499861534934, 11.605000451 45.82499861534934, 11.605000451 45.819998646458544, 11.6125004475 45.819998646458544, 11.6125004475 45.82499861534934))",17
R165C17,"POLYGON ((11.620000444 45.82499861534934, 11.6125004475 45.82499861534934, 11.6125004475 45.819998646458544, 11.620000444 45.819998646458544, 11.620000444 45.82499861534934))",17
R165C18,"POLYGON ((11.6275004405 45.82499861534934, 11.620000444 45.82499861534934, 11.620000444 45.819998646458544, 11.6275004405 45.819998646458544, 11.6275004405 45.82499861534934))",17
R165C29,"POLYGON ((11.710000402 45.82499861534934, 11.7025004055 45.82499861534934, 11.7025004055 45.819998646458544, 11.710000402 45.819998646458544, 11.710000402 45.82499861534934))",17
R165C30,"POLYGON ((11.7175003985 45.82499861534934, 11.710000402 45.82499861534934, 11.710000402 45.819998646458544, 11.7175003985 45.819998646458544, 11.7175003985 45.82499861534934))",3
R165C31,"POLYGON ((11.725000395 45.82499861534934, 11.7175003985 45.82499861534934, 11.7175003985 45.819998646458544, 11.725000395 45.819998646458544, 11.725000395 45.82499861534934))",3
R165C41,"POLYGON ((11.80000036 45.82499861534934, 11.7925003635 45.82499861534934, 11.7925003635 45.819998646458544, 11.80000036 45.819998646458544, 11.80000036 45.82499861534934))",3
R165C42,"POLYGON ((11.8075003565 45.82499861534934, 11.80000036 45.82499861534934, 11.80000036 45.819998646458544, 11.8075003565 45.819998646458544, 11.8075003565 45.82499861534934))",3
R165C44,"POLYGON ((11.8225003495 45.82499861534934, 11.815000353 45.82499861534934, 11.815000353 45.819998646458544, 11.8225003495 45.819998646458544, 11.8225003495 45.82499861534934))",3
R165C45,"POLYGON ((11.830000346 45.82499861534934, 11.8225003495 45.82499861534934, 11.8225003495 45.819998646458544, 11.830000346 45.819998646458544, 11.830000346 45.82499861534934))",3
R165C46,"POLYGON ((11.8375003425 45.82499861534934, 11.830000346 45.82499861534934, 11.830000346 45.819998646458544, 11.8375003425 45.819998646458544, 11.8375003425 45.82499861534934))",3
R165C48,"POLYGON ((11.8525003355 45.82499861534934, 11.845000339 45.82499861534934, 11.845000339 45.819998646458544, 11.8525003355 45.819998646458544, 11.8525003355 45.82499861534934))",3
R165C49,"POLYGON ((11.860000332 45.82499861534934, 11.8525003355 45.82499861534934, 11.8525003355 45.819998646458544, 11.860000332 45.819998646458544, 11.860000332 45.82499861534934))",3
R165C50,"POLYGON ((11.8675003285 45.82499861534934, 11.860000332 45.82499861534934, 11.860000332 45.819998646458544, 11.8675003285 45.819998646458544, 11.8675003285 45.82499861534934))",3
R165C52,"POLYGON ((11.8825003215 45.82499861534934, 11.875000325 45.82499861534934, 11.875000325 45.819998646458544, 11.8825003215 45.819998646458544, 11.8825003215 45.82499861534934))",20
R165C53,"POLYGON ((11.890000318 45.82499861534934, 11.8825003215 45.82499861534934, 11.8825003215 45.819998646458544, 11.890000318 45.819998646458544, 11.890000318 45.82499861534934))",20
R165C62,"POLYGON ((11.9575002865 45.82499861534934, 11.95000029 45.82499861534934, 11.95000029 45.819998646458544, 11.9575002865 45.819998646458544, 11.9575002865 45.82499861534934))",20
R165C63,"POLYGON ((11.965000283 45.82499861534934, 11.9575002865 45.82499861534934, 11.9575002865 45.819998646458544, 11.965000283 45.819998646458544, 11.965000283 45.82499861534934))",20
R165C67,"POLYGON ((11.995000269 45.82499861534934, 11.9875002725 45.82499861534934, 11.9875002725 45.819998646458544, 11.995000269 45.819998646458544, 11.995000269 45.82499861534934))",20
R165C71,"POLYGON ((12.025000255 45.82499861534934, 12.0175002585 45.82499861534934, 12.0175002585 45.819998646458544, 12.025000255 45.819998646458544, 12.025000255 45.82499861534934))",20
R165C72,"POLYGON ((12.0325002515 45.82499861534934, 12.025000255 45.82499861534934, 12.025000255 45.819998646458544, 12.0325002515 45.819998646458544, 12.0325002515 45.82499861534934))",20
R165C73,"POLYGON ((12.040000248 45.82499861534934, 12.0325002515 45.82499861534934, 12.0325002515 45.819998646458544, 12.040000248 45.819998646458544, 12.040000248 45.82499861534934))",20
R165C77,"POLYGON ((12.070000234 45.82499861534934, 12.0625002375 45.82499861534934, 12.0625002375 45.819998646458544, 12.070000234 45.819998646458544, 12.070000234 45.82499861534934))",18
R165C96,"POLYGON ((12.2125001675 45.82499861534934, 12.205000171 45.82499861534934, 12.205000171 45.819998646458544, 12.2125001675 45.819998646458544, 12.2125001675 45.82499861534934))",18
R165C97,"POLYGON ((12.220000164 45.82499861534934, 12.2125001675 45.82499861534934, 12.2125001675 45.819998646458544, 12.220000164 45.819998646458544, 12.220000164 45.82499861534934))",18
R165C102,"POLYGON ((12.2575001465 45.82499861534934, 12.25000015 45.82499861534934, 12.25000015 45.819998646458544, 12.2575001465 45.819998646458544, 12.2575001465 45.82499861534934))",7
R165C103,"POLYGON ((12.265000143 45.82499861534934, 12.2575001465 45.82499861534934, 12.2575001465 45.819998646458544, 12.265000143 45.819998646458544, 12.265000143 45.82499861534934))",7
R165C140,"POLYGON ((12.5425000135 45.82499861534934, 12.535000017 45.82499861534934, 12.535000017 45.819998646458544, 12.5425000135 45.819998646458544, 12.5425000135 45.82499861534934))",15
R165C155,"POLYGON ((12.654999961 45.82499861534934, 12.6474999645 45.82499861534934, 12.6474999645 45.819998646458544, 12.654999961 45.819998646458544, 12.654999961 45.82499861534934))",9
R165C157,"POLYGON ((12.669999954 45.82499861534934, 12.6624999575 45.82499861534934, 12.6624999575 45.819998646458544, 12.669999954 45.819998646458544, 12.669999954 45.82499861534934))",9
R165C158,"POLYGON ((12.6774999505 45.82499861534934, 12.669999954 45.82499861534934, 12.669999954 45.819998646458544, 12.6774999505 45.819998646458544, 12.6774999505 45.82499861534934))",9
R165C160,"POLYGON ((12.6924999435 45.82499861534934, 12.684999947 45.82499861534934, 12.684999947 45.819998646458544, 12.6924999435 45.819998646458544, 12.6924999435 45.82499861534934))",9
R165C161,"POLYGON ((12.69999994 45.82499861534934, 12.6924999435 45.82499861534934, 12.6924999435 45.819998646458544, 12.69999994 45.819998646458544, 12.69999994 45.82499861534934))",9
R165C186,"POLYGON ((12.8874998525 45.82499861534934, 12.879999856 45.82499861534934, 12.879999856 45.819998646458544, 12.8874998525 45.819998646458544, 12.8874998525 45.82499861534934))",19
R166C28,"POLYGON ((11.7025004055 45.82999858424013, 11.695000409 45.82999858424013, 11.695000409 45.82499861534934, 11.7025004055 45.82499861534934, 11.7025004055 45.82999858424013))",17
R166C46,"POLYGON ((11.8375003425 45.82999858424013, 11.830000346 45.82999858424013, 11.830000346 45.82499861534934, 11.8375003425 45.82499861534934, 11.8375003425 45.82999858424013))",3
R166C47,"POLYGON ((11.845000339 45.82999858424013, 11.8375003425 45.82999858424013, 11.8375003425 45.82499861534934, 11.845000339 45.82499861534934, 11.845000339 45.82999858424013))",3
R166C48,"POLYGON ((11.8525003355 45.82999858424013, 11.845000339 45.82999858424013, 11.845000339 45.82499861534934, 11.8525003355 45.82499861534934, 11.8525003355 45.82999858424013))",3
R166C49,"POLYGON ((11.860000332 45.82999858424013, 11.8525003355 45.82999858424013, 11.8525003355 45.82499861534934, 11.860000332 45.82499861534934, 11.860000332 45.82999858424013))",3
R166C53,"POLYGON ((11.890000318 45.82999858424013, 11.8825003215 45.82999858424013, 11.8825003215 45.82499861534934, 11.890000318 45.82499861534934, 11.890000318 45.82999858424013))",20
R166C62,"POLYGON ((11.9575002865 45.82999858424013, 11.95000029 45.82999858424013, 11.95000029 45.82499861534934, 11.9575002865 45.82499861534934, 11.9575002865 45.82999858424013))",20
R166C63,"POLYGON ((11.965000283 45.82999858424013, 11.9575002865 45.82999858424013, 11.9575002865 45.82499861534934, 11.965000283 45.82499861534934, 11.965000283 45.82999858424013))",20
R166C64,"POLYGON ((11.9725002795 45.82999858424013, 11.965000283 45.82999858424013, 11.965000283 45.82499861534934, 11.9725002795 45.82499861534934, 11.9725002795 45.82999858424013))",20
R166C68,"POLYGON ((12.0025002655 45.82999858424013, 11.995000269 45.82999858424013, 11.995000269 45.82499861534934, 12.0025002655 45.82499861534934, 12.0025002655 45.82999858424013))",20
R166C69,"POLYGON ((12.010000262 45.82999858424013, 12.0025002655 45.82999858424013, 12.0025002655 45.82499861534934, 12.010000262 45.82499861534934, 12.010000262 45.82999858424013))",20
R166C70,"POLYGON ((12.0175002585 45.82999858424013, 12.010000262 45.82999858424013, 12.010000262 45.82499861534934, 12.0175002585 45.82499861534934, 12.0175002585 45.82999858424013))",20
R166C72,"POLYGON ((12.0325002515 45.82999858424013, 12.025000255 45.82999858424013, 12.025000255 45.82499861534934, 12.0325002515 45.82499861534934, 12.0325002515 45.82999858424013))",20
R166C73,"POLYGON ((12.040000248 45.82999858424013, 12.0325002515 45.82999858424013, 12.0325002515 45.82499861534934, 12.040000248 45.82499861534934, 12.040000248 45.82999858424013))",20
R166C77,"POLYGON ((12.070000234 45.82999858424013, 12.0625002375 45.82999858424013, 12.0625002375 45.82499861534934, 12.070000234 45.82499861534934, 12.070000234 45.82999858424013))",18
R166C79,"POLYGON ((12.085000227 45.82999858424013, 12.0775002305 45.82999858424013, 12.0775002305 45.82499861534934, 12.085000227 45.82499861534934, 12.085000227 45.82999858424013))",18
R166C96,"POLYGON ((12.2125001675 45.82999858424013, 12.205000171 45.82999858424013, 12.205000171 45.82499861534934, 12.2125001675 45.82499861534934, 12.2125001675 45.82999858424013))",18
R166C158,"POLYGON ((12.6774999505 45.82999858424013, 12.669999954 45.82999858424013, 12.669999954 45.82499861534934, 12.6774999505 45.82499861534934, 12.6774999505 45.82999858424013))",9
R166C173,"POLYGON ((12.789999898 45.82999858424013, 12.7824999015 45.82999858424013, 12.7824999015 45.82499861534934, 12.789999898 45.82499861534934, 12.789999898 45.82999858424013))",19
R166C175,"POLYGON ((12.804999891 45.82999858424013, 12.7974998945 45.82999858424013, 12.7974998945 45.82499861534934, 12.804999891 45.82499861534934, 12.804999891 45.82999858424013))",19
R166C180,"POLYGON ((12.8424998735 45.82999858424013, 12.834999877 45.82999858424013, 12.834999877 45.82499861534934, 12.8424998735 45.82499861534934, 12.8424998735 45.82999858424013))",19
R166C186,"POLYGON ((12.8874998525 45.82999858424013, 12.879999856 45.82999858424013, 12.879999856 45.82499861534934, 12.8874998525 45.82499861534934, 12.8874998525 45.82999858424013))",19
R167C47,"POLYGON ((11.845000339 45.83499855313092, 11.8375003425 45.83499855313092, 11.8375003425 45.82999858424013, 11.845000339 45.82999858424013, 11.845000339 45.83499855313092))",3
R167C48,"POLYGON ((11.8525003355 45.83499855313092, 11.845000339 45.83499855313092, 11.845000339 45.82999858424013, 11.8525003355 45.82999858424013, 11.8525003355 45.83499855313092))",3
R167C49,"POLYGON ((11.860000332 45.83499855313092, 11.8525003355 45.83499855313092, 11.8525003355 45.82999858424013, 11.860000332 45.82999858424013, 11.860000332 45.83499855313092))",3
R167C50,"POLYGON ((11.8675003285 45.83499855313092, 11.860000332 45.83499855313092, 11.860000332 45.82999858424013, 11.8675003285 45.82999858424013, 11.8675003285 45.83499855313092))",20
R167C53,"POLYGON ((11.890000318 45.83499855313092, 11.8825003215 45.83499855313092, 11.8825003215 45.82999858424013, 11.890000318 45.82999858424013, 11.890000318 45.83499855313092))",20
R167C58,"POLYGON ((11.9275003005 45.83499855313092, 11.920000304 45.83499855313092, 11.920000304 45.82999858424013, 11.9275003005 45.82999858424013, 11.9275003005 45.83499855313092))",20
R167C64,"POLYGON ((11.9725002795 45.83499855313092, 11.965000283 45.83499855313092, 11.965000283 45.82999858424013, 11.9725002795 45.82999858424013, 11.9725002795 45.83499855313092))",20
R167C65,"POLYGON ((11.980000276 45.83499855313092, 11.9725002795 45.83499855313092, 11.9725002795 45.82999858424013, 11.980000276 45.82999858424013, 11.980000276 45.83499855313092))",20
R167C68,"POLYGON ((12.0025002655 45.83499855313092, 11.995000269 45.83499855313092, 11.995000269 45.82999858424013, 12.0025002655 45.82999858424013, 12.0025002655 45.83499855313092))",20
R167C69,"POLYGON ((12.010000262 45.83499855313092, 12.0025002655 45.83499855313092, 12.0025002655 45.82999858424013, 12.010000262 45.82999858424013, 12.010000262 45.83499855313092))",20
R167C70,"POLYGON ((12.0175002585 45.83499855313092, 12.010000262 45.83499855313092, 12.010000262 45.82999858424013, 12.0175002585 45.82999858424013, 12.0175002585 45.83499855313092))",20
R167C71,"POLYGON ((12.025000255 45.83499855313092, 12.0175002585 45.83499855313092, 12.0175002585 45.82999858424013, 12.025000255 45.82999858424013, 12.025000255 45.83499855313092))",20
R167C73,"POLYGON ((12.040000248 45.83499855313092, 12.0325002515 45.83499855313092, 12.0325002515 45.82999858424013, 12.040000248 45.82999858424013, 12.040000248 45.83499855313092))",20
R167C82,"POLYGON ((12.1075002165 45.83499855313092, 12.10000022 45.83499855313092, 12.10000022 45.82999858424013, 12.1075002165 45.82999858424013, 12.1075002165 45.83499855313092))",18
R167C87,"POLYGON ((12.145000199 45.83499855313092, 12.1375002025 45.83499855313092, 12.1375002025 45.82999858424013, 12.145000199 45.82999858424013, 12.145000199 45.83499855313092))",18
R167C97,"POLYGON ((12.220000164 45.83499855313092, 12.2125001675 45.83499855313092, 12.2125001675 45.82999858424013, 12.220000164 45.82999858424013, 12.220000164 45.83499855313092))",18
R167C98,"POLYGON ((12.2275001605 45.83499855313092, 12.220000164 45.83499855313092, 12.220000164 45.82999858424013, 12.2275001605 45.82999858424013, 12.2275001605 45.83499855313092))",18
R167C131,"POLYGON ((12.475000045 45.83499855313092, 12.4675000485 45.83499855313092, 12.4675000485 45.82999858424013, 12.475000045 45.82999858424013, 12.475000045 45.83499855313092))",15
R167C164,"POLYGON ((12.7224999295 45.83499855313092, 12.714999933 45.83499855313092, 12.714999933 45.82999858424013, 12.7224999295 45.82999858424013, 12.7224999295 45.83499855313092))",9
R167C175,"POLYGON ((12.804999891 45.83499855313092, 12.7974998945 45.83499855313092, 12.7974998945 45.82999858424013, 12.804999891 45.82999858424013, 12.804999891 45.83499855313092))",19
R167C176,"POLYGON ((12.8124998875 45.83499855313092, 12.804999891 45.83499855313092, 12.804999891 45.82999858424013, 12.8124998875 45.82999858424013, 12.8124998875 45.83499855313092))",19
