,geometry,cluster
R4C177,"POLYGON ((5.33487974123247 52.019999627588675, 5.327999798800334 52.019999627588675, 5.327999798800334 52.01499975603829, 5.33487974123247 52.01499975603829, 5.33487974123247 52.019999627588675))",11
R4C192,"POLYGON ((5.438078877714516 52.019999627588675, 5.43119893528238 52.019999627588675, 5.43119893528238 52.01499975603829, 5.438078877714516 52.01499975603829, 5.438078877714516 52.019999627588675))",13
R5C7,"POLYGON ((4.16528952776928 52.02499949913906, 4.158409585337144 52.02499949913906, 4.158409585337144 52.019999627588675, 4.16528952776928 52.019999627588675, 4.16528952776928 52.02499949913906))",3
R5C8,"POLYGON ((4.172169470201417 52.02499949913906, 4.16528952776928 52.02499949913906, 4.16528952776928 52.019999627588675, 4.172169470201417 52.019999627588675, 4.172169470201417 52.02499949913906))",3
R5C9,"POLYGON ((4.179049412633553 52.02499949913906, 4.172169470201417 52.02499949913906, 4.172169470201417 52.019999627588675, 4.179049412633553 52.019999627588675, 4.179049412633553 52.02499949913906))",3
R5C10,"POLYGON ((4.1859293550656895 52.02499949913906, 4.179049412633553 52.02499949913906, 4.179049412633553 52.019999627588675, 4.1859293550656895 52.019999627588675, 4.1859293550656895 52.02499949913906))",3
R5C14,"POLYGON ((4.213449124794235 52.02499949913906, 4.206569182362099 52.02499949913906, 4.206569182362099 52.019999627588675, 4.213449124794235 52.019999627588675, 4.213449124794235 52.02499949913906))",3
R5C15,"POLYGON ((4.220329067226372 52.02499949913906, 4.213449124794235 52.02499949913906, 4.213449124794235 52.019999627588675, 4.220329067226372 52.019999627588675, 4.220329067226372 52.02499949913906))",3
R5C23,"POLYGON ((4.275368606683463 52.02499949913906, 4.2684886642513264 52.02499949913906, 4.2684886642513264 52.019999627588675, 4.275368606683463 52.019999627588675, 4.275368606683463 52.02499949913906))",3
R5C24,"POLYGON ((4.282248549115599 52.02499949913906, 4.275368606683463 52.02499949913906, 4.275368606683463 52.019999627588675, 4.282248549115599 52.019999627588675, 4.282248549115599 52.02499949913906))",3
R5C25,"POLYGON ((4.289128491547736 52.02499949913906, 4.282248549115599 52.02499949913906, 4.282248549115599 52.019999627588675, 4.289128491547736 52.019999627588675, 4.289128491547736 52.02499949913906))",3
R5C26,"POLYGON ((4.296008433979872 52.02499949913906, 4.289128491547736 52.02499949913906, 4.289128491547736 52.019999627588675, 4.296008433979872 52.019999627588675, 4.296008433979872 52.02499949913906))",3
R5C27,"POLYGON ((4.3028883764120085 52.02499949913906, 4.296008433979872 52.02499949913906, 4.296008433979872 52.019999627588675, 4.3028883764120085 52.019999627588675, 4.3028883764120085 52.02499949913906))",3
R5C29,"POLYGON ((4.316648261276281 52.02499949913906, 4.309768318844145 52.02499949913906, 4.309768318844145 52.019999627588675, 4.316648261276281 52.019999627588675, 4.316648261276281 52.02499949913906))",3
R5C31,"POLYGON ((4.330408146140554 52.02499949913906, 4.323528203708418 52.02499949913906, 4.323528203708418 52.019999627588675, 4.330408146140554 52.019999627588675, 4.330408146140554 52.02499949913906))",3
R5C35,"POLYGON ((4.3579279158691 52.02499949913906, 4.351047973436963 52.02499949913906, 4.351047973436963 52.019999627588675, 4.3579279158691 52.019999627588675, 4.3579279158691 52.02499949913906))",3
R5C36,"POLYGON ((4.364807858301236 52.02499949913906, 4.3579279158691 52.02499949913906, 4.3579279158691 52.019999627588675, 4.364807858301236 52.019999627588675, 4.364807858301236 52.02499949913906))",3
R5C38,"POLYGON ((4.378567743165509 52.02499949913906, 4.371687800733373 52.02499949913906, 4.371687800733373 52.019999627588675, 4.378567743165509 52.019999627588675, 4.378567743165509 52.02499949913906))",15
R5C44,"POLYGON ((4.4198473977583275 52.02499949913906, 4.412967455326191 52.02499949913906, 4.412967455326191 52.019999627588675, 4.4198473977583275 52.019999627588675, 4.4198473977583275 52.02499949913906))",15
R5C46,"POLYGON ((4.4336072826226 52.02499949913906, 4.426727340190464 52.02499949913906, 4.426727340190464 52.019999627588675, 4.4336072826226 52.019999627588675, 4.4336072826226 52.02499949913906))",15
R5C47,"POLYGON ((4.440487225054737 52.02499949913906, 4.4336072826226 52.02499949913906, 4.4336072826226 52.019999627588675, 4.440487225054737 52.019999627588675, 4.440487225054737 52.02499949913906))",15
R5C80,"POLYGON ((4.667525325315238 52.02499949913906, 4.660645382883102 52.02499949913906, 4.660645382883102 52.019999627588675, 4.667525325315238 52.019999627588675, 4.667525325315238 52.02499949913906))",10
R5C83,"POLYGON ((4.6881651526116475 52.02499949913906, 4.681285210179511 52.02499949913906, 4.681285210179511 52.019999627588675, 4.6881651526116475 52.019999627588675, 4.6881651526116475 52.02499949913906))",10
R5C84,"POLYGON ((4.695045095043784 52.02499949913906, 4.6881651526116475 52.02499949913906, 4.6881651526116475 52.019999627588675, 4.695045095043784 52.019999627588675, 4.695045095043784 52.02499949913906))",10
R5C85,"POLYGON ((4.70192503747592 52.02499949913906, 4.695045095043784 52.02499949913906, 4.695045095043784 52.019999627588675, 4.70192503747592 52.019999627588675, 4.70192503747592 52.02499949913906))",10
R5C86,"POLYGON ((4.708804979908057 52.02499949913906, 4.70192503747592 52.02499949913906, 4.70192503747592 52.019999627588675, 4.708804979908057 52.019999627588675, 4.708804979908057 52.02499949913906))",10
R5C87,"POLYGON ((4.715684922340193 52.02499949913906, 4.708804979908057 52.02499949913906, 4.708804979908057 52.019999627588675, 4.715684922340193 52.019999627588675, 4.715684922340193 52.02499949913906))",10
R5C88,"POLYGON ((4.7225648647723295 52.02499949913906, 4.715684922340193 52.02499949913906, 4.715684922340193 52.019999627588675, 4.7225648647723295 52.019999627588675, 4.7225648647723295 52.02499949913906))",10
R5C91,"POLYGON ((4.743204692068739 52.02499949913906, 4.736324749636602 52.02499949913906, 4.736324749636602 52.019999627588675, 4.743204692068739 52.019999627588675, 4.743204692068739 52.02499949913906))",10
R5C109,"POLYGON ((4.867043655847194 52.02499949913906, 4.860163713415058 52.02499949913906, 4.860163713415058 52.019999627588675, 4.867043655847194 52.019999627588675, 4.867043655847194 52.02499949913906))",19
R5C110,"POLYGON ((4.8739235982793305 52.02499949913906, 4.867043655847194 52.02499949913906, 4.867043655847194 52.019999627588675, 4.8739235982793305 52.019999627588675, 4.8739235982793305 52.02499949913906))",19
R5C133,"POLYGON ((5.032162274218468 52.02499949913906, 5.0252823317863315 52.02499949913906, 5.0252823317863315 52.019999627588675, 5.032162274218468 52.019999627588675, 5.032162274218468 52.02499949913906))",5
R5C135,"POLYGON ((5.045922159082741 52.02499949913906, 5.039042216650604 52.02499949913906, 5.039042216650604 52.019999627588675, 5.045922159082741 52.019999627588675, 5.045922159082741 52.02499949913906))",5
R5C136,"POLYGON ((5.052802101514877 52.02499949913906, 5.045922159082741 52.02499949913906, 5.045922159082741 52.019999627588675, 5.052802101514877 52.019999627588675, 5.052802101514877 52.02499949913906))",5
R5C139,"POLYGON ((5.073441928811286 52.02499949913906, 5.06656198637915 52.02499949913906, 5.06656198637915 52.019999627588675, 5.073441928811286 52.019999627588675, 5.073441928811286 52.02499949913906))",5
R5C140,"POLYGON ((5.080321871243423 52.02499949913906, 5.073441928811286 52.02499949913906, 5.073441928811286 52.019999627588675, 5.080321871243423 52.019999627588675, 5.080321871243423 52.02499949913906))",5
R5C142,"POLYGON ((5.094081756107696 52.02499949913906, 5.087201813675559 52.02499949913906, 5.087201813675559 52.019999627588675, 5.094081756107696 52.019999627588675, 5.094081756107696 52.02499949913906))",5
R5C152,"POLYGON ((5.16288118042906 52.02499949913906, 5.156001237996923 52.02499949913906, 5.156001237996923 52.019999627588675, 5.16288118042906 52.019999627588675, 5.16288118042906 52.02499949913906))",11
R5C153,"POLYGON ((5.169761122861196 52.02499949913906, 5.16288118042906 52.02499949913906, 5.16288118042906 52.019999627588675, 5.169761122861196 52.019999627588675, 5.169761122861196 52.02499949913906))",11
R5C154,"POLYGON ((5.176641065293333 52.02499949913906, 5.169761122861196 52.02499949913906, 5.169761122861196 52.019999627588675, 5.176641065293333 52.019999627588675, 5.176641065293333 52.02499949913906))",11
R5C155,"POLYGON ((5.183521007725469 52.02499949913906, 5.176641065293333 52.02499949913906, 5.176641065293333 52.019999627588675, 5.183521007725469 52.019999627588675, 5.183521007725469 52.02499949913906))",11
R5C156,"POLYGON ((5.190400950157605 52.02499949913906, 5.183521007725469 52.02499949913906, 5.183521007725469 52.019999627588675, 5.190400950157605 52.019999627588675, 5.190400950157605 52.02499949913906))",11
R5C164,"POLYGON ((5.245440489614697 52.02499949913906, 5.23856054718256 52.02499949913906, 5.23856054718256 52.019999627588675, 5.245440489614697 52.019999627588675, 5.245440489614697 52.02499949913906))",11
R6C8,"POLYGON ((4.172169470201417 52.02999937068944, 4.16528952776928 52.02999937068944, 4.16528952776928 52.02499949913906, 4.172169470201417 52.02499949913906, 4.172169470201417 52.02999937068944))",3
R6C9,"POLYGON ((4.179049412633553 52.02999937068944, 4.172169470201417 52.02999937068944, 4.172169470201417 52.02499949913906, 4.179049412633553 52.02499949913906, 4.179049412633553 52.02999937068944))",3
R6C10,"POLYGON ((4.1859293550656895 52.02999937068944, 4.179049412633553 52.02999937068944, 4.179049412633553 52.02499949913906, 4.1859293550656895 52.02499949913906, 4.1859293550656895 52.02999937068944))",3
R6C15,"POLYGON ((4.220329067226372 52.02999937068944, 4.213449124794235 52.02999937068944, 4.213449124794235 52.02499949913906, 4.220329067226372 52.02499949913906, 4.220329067226372 52.02999937068944))",3
R6C16,"POLYGON ((4.227209009658508 52.02999937068944, 4.220329067226372 52.02999937068944, 4.220329067226372 52.02499949913906, 4.227209009658508 52.02499949913906, 4.227209009658508 52.02999937068944))",3
R6C23,"POLYGON ((4.275368606683463 52.02999937068944, 4.2684886642513264 52.02999937068944, 4.2684886642513264 52.02499949913906, 4.275368606683463 52.02499949913906, 4.275368606683463 52.02999937068944))",3
R6C24,"POLYGON ((4.282248549115599 52.02999937068944, 4.275368606683463 52.02999937068944, 4.275368606683463 52.02499949913906, 4.282248549115599 52.02499949913906, 4.282248549115599 52.02999937068944))",3
R6C25,"POLYGON ((4.289128491547736 52.02999937068944, 4.282248549115599 52.02999937068944, 4.282248549115599 52.02499949913906, 4.289128491547736 52.02499949913906, 4.289128491547736 52.02999937068944))",3
R6C26,"POLYGON ((4.296008433979872 52.02999937068944, 4.289128491547736 52.02999937068944, 4.289128491547736 52.02499949913906, 4.296008433979872 52.02499949913906, 4.296008433979872 52.02999937068944))",3
R6C27,"POLYGON ((4.3028883764120085 52.02999937068944, 4.296008433979872 52.02999937068944, 4.296008433979872 52.02499949913906, 4.3028883764120085 52.02499949913906, 4.3028883764120085 52.02999937068944))",3
R6C28,"POLYGON ((4.309768318844145 52.02999937068944, 4.3028883764120085 52.02999937068944, 4.3028883764120085 52.02499949913906, 4.309768318844145 52.02499949913906, 4.309768318844145 52.02999937068944))",3
R6C29,"POLYGON ((4.316648261276281 52.02999937068944, 4.309768318844145 52.02999937068944, 4.309768318844145 52.02499949913906, 4.316648261276281 52.02499949913906, 4.316648261276281 52.02999937068944))",3
R6C35,"POLYGON ((4.3579279158691 52.02999937068944, 4.351047973436963 52.02999937068944, 4.351047973436963 52.02499949913906, 4.3579279158691 52.02499949913906, 4.3579279158691 52.02999937068944))",3
R6C36,"POLYGON ((4.364807858301236 52.02999937068944, 4.3579279158691 52.02999937068944, 4.3579279158691 52.02499949913906, 4.364807858301236 52.02499949913906, 4.364807858301236 52.02999937068944))",3
R6C44,"POLYGON ((4.4198473977583275 52.02999937068944, 4.412967455326191 52.02999937068944, 4.412967455326191 52.02499949913906, 4.4198473977583275 52.02499949913906, 4.4198473977583275 52.02999937068944))",15
R6C45,"POLYGON ((4.426727340190464 52.02999937068944, 4.4198473977583275 52.02999937068944, 4.4198473977583275 52.02499949913906, 4.426727340190464 52.02499949913906, 4.426727340190464 52.02999937068944))",15
R6C46,"POLYGON ((4.4336072826226 52.02999937068944, 4.426727340190464 52.02999937068944, 4.426727340190464 52.02499949913906, 4.4336072826226 52.02499949913906, 4.4336072826226 52.02999937068944))",15
R6C80,"POLYGON ((4.667525325315238 52.02999937068944, 4.660645382883102 52.02999937068944, 4.660645382883102 52.02499949913906, 4.667525325315238 52.02499949913906, 4.667525325315238 52.02999937068944))",10
R6C82,"POLYGON ((4.681285210179511 52.02999937068944, 4.674405267747375 52.02999937068944, 4.674405267747375 52.02499949913906, 4.681285210179511 52.02499949913906, 4.681285210179511 52.02999937068944))",10
R6C83,"POLYGON ((4.6881651526116475 52.02999937068944, 4.681285210179511 52.02999937068944, 4.681285210179511 52.02499949913906, 4.6881651526116475 52.02499949913906, 4.6881651526116475 52.02999937068944))",10
R6C84,"POLYGON ((4.695045095043784 52.02999937068944, 4.6881651526116475 52.02999937068944, 4.6881651526116475 52.02499949913906, 4.695045095043784 52.02499949913906, 4.695045095043784 52.02999937068944))",10
R6C85,"POLYGON ((4.70192503747592 52.02999937068944, 4.695045095043784 52.02999937068944, 4.695045095043784 52.02499949913906, 4.70192503747592 52.02499949913906, 4.70192503747592 52.02999937068944))",10
R6C86,"POLYGON ((4.708804979908057 52.02999937068944, 4.70192503747592 52.02999937068944, 4.70192503747592 52.02499949913906, 4.708804979908057 52.02499949913906, 4.708804979908057 52.02999937068944))",10
R6C87,"POLYGON ((4.715684922340193 52.02999937068944, 4.708804979908057 52.02999937068944, 4.708804979908057 52.02499949913906, 4.715684922340193 52.02499949913906, 4.715684922340193 52.02999937068944))",10
R6C88,"POLYGON ((4.7225648647723295 52.02999937068944, 4.715684922340193 52.02999937068944, 4.715684922340193 52.02499949913906, 4.7225648647723295 52.02499949913906, 4.7225648647723295 52.02999937068944))",10
R6C109,"POLYGON ((4.867043655847194 52.02999937068944, 4.860163713415058 52.02999937068944, 4.860163713415058 52.02499949913906, 4.867043655847194 52.02499949913906, 4.867043655847194 52.02999937068944))",19
R6C110,"POLYGON ((4.8739235982793305 52.02999937068944, 4.867043655847194 52.02999937068944, 4.867043655847194 52.02499949913906, 4.8739235982793305 52.02499949913906, 4.8739235982793305 52.02999937068944))",19
R6C134,"POLYGON ((5.039042216650604 52.02999937068944, 5.032162274218468 52.02999937068944, 5.032162274218468 52.02499949913906, 5.039042216650604 52.02499949913906, 5.039042216650604 52.02999937068944))",5
R6C135,"POLYGON ((5.045922159082741 52.02999937068944, 5.039042216650604 52.02999937068944, 5.039042216650604 52.02499949913906, 5.045922159082741 52.02499949913906, 5.045922159082741 52.02999937068944))",5
R6C136,"POLYGON ((5.052802101514877 52.02999937068944, 5.045922159082741 52.02999937068944, 5.045922159082741 52.02499949913906, 5.052802101514877 52.02499949913906, 5.052802101514877 52.02999937068944))",5
R6C139,"POLYGON ((5.073441928811286 52.02999937068944, 5.06656198637915 52.02999937068944, 5.06656198637915 52.02499949913906, 5.073441928811286 52.02499949913906, 5.073441928811286 52.02999937068944))",5
R6C140,"POLYGON ((5.080321871243423 52.02999937068944, 5.073441928811286 52.02999937068944, 5.073441928811286 52.02499949913906, 5.080321871243423 52.02499949913906, 5.080321871243423 52.02999937068944))",5
R6C141,"POLYGON ((5.087201813675559 52.02999937068944, 5.080321871243423 52.02999937068944, 5.080321871243423 52.02499949913906, 5.087201813675559 52.02499949913906, 5.087201813675559 52.02999937068944))",5
R6C142,"POLYGON ((5.094081756107696 52.02999937068944, 5.087201813675559 52.02999937068944, 5.087201813675559 52.02499949913906, 5.094081756107696 52.02499949913906, 5.094081756107696 52.02999937068944))",5
R6C150,"POLYGON ((5.149121295564787 52.02999937068944, 5.1422413531326505 52.02999937068944, 5.1422413531326505 52.02499949913906, 5.149121295564787 52.02499949913906, 5.149121295564787 52.02999937068944))",11
R6C151,"POLYGON ((5.156001237996923 52.02999937068944, 5.149121295564787 52.02999937068944, 5.149121295564787 52.02499949913906, 5.156001237996923 52.02499949913906, 5.156001237996923 52.02999937068944))",11
R6C152,"POLYGON ((5.16288118042906 52.02999937068944, 5.156001237996923 52.02999937068944, 5.156001237996923 52.02499949913906, 5.16288118042906 52.02499949913906, 5.16288118042906 52.02999937068944))",11
R6C154,"POLYGON ((5.176641065293333 52.02999937068944, 5.169761122861196 52.02999937068944, 5.169761122861196 52.02499949913906, 5.176641065293333 52.02499949913906, 5.176641065293333 52.02999937068944))",11
R6C155,"POLYGON ((5.183521007725469 52.02999937068944, 5.176641065293333 52.02999937068944, 5.176641065293333 52.02499949913906, 5.183521007725469 52.02499949913906, 5.183521007725469 52.02999937068944))",11
R6C164,"POLYGON ((5.245440489614697 52.02999937068944, 5.23856054718256 52.02999937068944, 5.23856054718256 52.02499949913906, 5.245440489614697 52.02499949913906, 5.245440489614697 52.02999937068944))",11
R6C165,"POLYGON ((5.252320432046833 52.02999937068944, 5.245440489614697 52.02999937068944, 5.245440489614697 52.02499949913906, 5.252320432046833 52.02499949913906, 5.252320432046833 52.02999937068944))",11
