,row,column,lat_min,lat_max,lon_min,lon_max,nature,entartainment,transports,art,sport,tourism,security,accessibility
R191C143,191.0,143.0,45.949997837619165,45.95499780650996,12.5575000065,12.565000003,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R191C144,191.0,144.0,45.949997837619165,45.95499780650996,12.565000003,12.5724999995,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R191C145,191.0,145.0,45.949997837619165,45.95499780650996,12.5724999995,12.579999996,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R191C146,191.0,146.0,45.949997837619165,45.95499780650996,12.579999996,12.5874999925,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R191C147,191.0,147.0,45.949997837619165,45.95499780650996,12.5874999925,12.594999989,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R191C148,191.0,148.0,45.949997837619165,45.95499780650996,12.594999989,12.6024999855,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R191C149,191.0,149.0,45.949997837619165,45.95499780650996,12.6024999855,12.609999982,4.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0
R191C150,191.0,150.0,45.949997837619165,45.95499780650996,12.609999982,12.6174999785,18.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
R191C151,191.0,151.0,45.949997837619165,45.95499780650996,12.6174999785,12.624999975,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
R191C152,191.0,152.0,45.949997837619165,45.95499780650996,12.624999975,12.6324999715,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
R191C153,191.0,153.0,45.949997837619165,45.95499780650996,12.6324999715,12.639999968,7.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
R191C154,191.0,154.0,45.949997837619165,45.95499780650996,12.639999968,12.6474999645,7.0,1.0,30.0,0.0,0.0,0.0,0.0,2.0
R191C155,191.0,155.0,45.949997837619165,45.95499780650996,12.6474999645,12.654999961,7.0,8.0,60.0,3.0,0.0,0.0,2.0,0.0
R191C156,191.0,156.0,45.949997837619165,45.95499780650996,12.654999961,12.6624999575,17.0,12.0,213.0,2.0,2.0,2.0,0.0,3.0
R191C157,191.0,157.0,45.949997837619165,45.95499780650996,12.6624999575,12.669999954,6.0,2.0,86.0,2.0,1.0,0.0,0.0,0.0
R191C158,191.0,158.0,45.949997837619165,45.95499780650996,12.669999954,12.6774999505,4.0,0.0,61.0,2.0,1.0,0.0,0.0,0.0
R191C159,191.0,159.0,45.949997837619165,45.95499780650996,12.6774999505,12.684999947,2.0,5.0,30.0,1.0,4.0,0.0,0.0,0.0
R191C160,191.0,160.0,45.949997837619165,45.95499780650996,12.684999947,12.6924999435,2.0,8.0,65.0,0.0,1.0,0.0,0.0,0.0
R191C161,191.0,161.0,45.949997837619165,45.95499780650996,12.6924999435,12.69999994,2.0,3.0,76.0,0.0,0.0,0.0,0.0,0.0
R191C162,191.0,162.0,45.949997837619165,45.95499780650996,12.69999994,12.7074999365,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
R191C163,191.0,163.0,45.949997837619165,45.95499780650996,12.7074999365,12.714999933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R191C164,191.0,164.0,45.949997837619165,45.95499780650996,12.714999933,12.7224999295,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R191C165,191.0,165.0,45.949997837619165,45.95499780650996,12.7224999295,12.729999926,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
R191C166,191.0,166.0,45.949997837619165,45.95499780650996,12.729999926,12.7374999225,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R191C167,191.0,167.0,45.949997837619165,45.95499780650996,12.7374999225,12.744999919,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R191C168,191.0,168.0,45.949997837619165,45.95499780650996,12.744999919,12.7524999155,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R191C169,191.0,169.0,45.949997837619165,45.95499780650996,12.7524999155,12.759999912,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R191C170,191.0,170.0,45.949997837619165,45.95499780650996,12.759999912,12.7674999085,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R191C171,191.0,171.0,45.949997837619165,45.95499780650996,12.7674999085,12.774999905,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
R191C172,191.0,172.0,45.949997837619165,45.95499780650996,12.774999905,12.7824999015,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R191C173,191.0,173.0,45.949997837619165,45.95499780650996,12.7824999015,12.789999898,1.0,1.0,26.0,2.0,0.0,1.0,0.0,0.0
R191C174,191.0,174.0,45.949997837619165,45.95499780650996,12.789999898,12.7974998945,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R191C175,191.0,175.0,45.949997837619165,45.95499780650996,12.7974998945,12.804999891,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R191C176,191.0,176.0,45.949997837619165,45.95499780650996,12.804999891,12.8124998875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R191C177,191.0,177.0,45.949997837619165,45.95499780650996,12.8124998875,12.819999884,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R191C178,191.0,178.0,45.949997837619165,45.95499780650996,12.819999884,12.8274998805,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R191C179,191.0,179.0,45.949997837619165,45.95499780650996,12.8274998805,12.834999877,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
R191C180,191.0,180.0,45.949997837619165,45.95499780650996,12.834999877,12.8424998735,6.0,8.0,92.0,1.0,1.0,1.0,2.0,1.0
R191C181,191.0,181.0,45.949997837619165,45.95499780650996,12.8424998735,12.84999987,1.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0
R191C182,191.0,182.0,45.949997837619165,45.95499780650996,12.84999987,12.8574998665,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R191C183,191.0,183.0,45.949997837619165,45.95499780650996,12.8574998665,12.864999863,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R191C184,191.0,184.0,45.949997837619165,45.95499780650996,12.864999863,12.8724998595,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
R191C185,191.0,185.0,45.949997837619165,45.95499780650996,12.8724998595,12.879999856,23.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
R191C186,191.0,186.0,45.949997837619165,45.95499780650996,12.879999856,12.8874998525,17.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
R191C187,191.0,187.0,45.949997837619165,45.95499780650996,12.8874998525,12.894999849,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R191C188,191.0,188.0,45.949997837619165,45.95499780650996,12.894999849,12.9024998455,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R191C190,191.0,190.0,45.949997837619165,45.95499780650996,12.909999842,12.9174998385,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R191C191,191.0,191.0,45.949997837619165,45.95499780650996,12.9174998385,12.924999835,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R191C192,191.0,192.0,45.949997837619165,45.95499780650996,12.924999835,12.9324998315,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
R191C193,191.0,193.0,45.949997837619165,45.95499780650996,12.9324998315,12.939999828,0.0,1.0,13.0,3.0,1.0,0.0,0.0,0.0
R191C194,191.0,194.0,45.949997837619165,45.95499780650996,12.939999828,12.9474998245,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R191C195,191.0,195.0,45.949997837619165,45.95499780650996,12.9474998245,12.954999821,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R191C196,191.0,196.0,45.949997837619165,45.95499780650996,12.954999821,12.9624998175,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R191C197,191.0,197.0,45.949997837619165,45.95499780650996,12.9624998175,12.969999814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R191C198,191.0,198.0,45.949997837619165,45.95499780650996,12.969999814,12.9774998105,5.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0
R191C199,191.0,199.0,45.949997837619165,45.95499780650996,12.9774998105,12.984999807,7.0,1.0,10.0,0.0,5.0,2.0,0.0,0.0
R191C200,191.0,200.0,45.949997837619165,45.95499780650996,12.984999807,12.9924998035,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
R192C2,192.0,2.0,45.95499780650996,45.95999777540075,11.5000005,11.5075004965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C3,192.0,3.0,45.95499780650996,45.95999777540075,11.5075004965,11.515000493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R192C4,192.0,4.0,45.95499780650996,45.95999777540075,11.515000493,11.5225004895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C5,192.0,5.0,45.95499780650996,45.95999777540075,11.5225004895,11.530000486,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R192C6,192.0,6.0,45.95499780650996,45.95999777540075,11.530000486,11.5375004825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C7,192.0,7.0,45.95499780650996,45.95999777540075,11.5375004825,11.545000479,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R192C8,192.0,8.0,45.95499780650996,45.95999777540075,11.545000479,11.5525004755,32.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R192C9,192.0,9.0,45.95499780650996,45.95999777540075,11.5525004755,11.560000472,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R192C11,192.0,11.0,45.95499780650996,45.95999777540075,11.5675004685,11.575000465,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C14,192.0,14.0,45.95499780650996,45.95999777540075,11.590000458,11.5975004545,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C15,192.0,15.0,45.95499780650996,45.95999777540075,11.5975004545,11.605000451,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R192C16,192.0,16.0,45.95499780650996,45.95999777540075,11.605000451,11.6125004475,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C17,192.0,17.0,45.95499780650996,45.95999777540075,11.6125004475,11.620000444,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R192C19,192.0,19.0,45.95499780650996,45.95999777540075,11.6275004405,11.635000437,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R192C20,192.0,20.0,45.95499780650996,45.95999777540075,11.635000437,11.6425004335,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R192C21,192.0,21.0,45.95499780650996,45.95999777540075,11.6425004335,11.65000043,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C22,192.0,22.0,45.95499780650996,45.95999777540075,11.65000043,11.6575004265,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C23,192.0,23.0,45.95499780650996,45.95999777540075,11.6575004265,11.665000423,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
R192C24,192.0,24.0,45.95499780650996,45.95999777540075,11.665000423,11.6725004195,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C25,192.0,25.0,45.95499780650996,45.95999777540075,11.6725004195,11.680000416,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R192C26,192.0,26.0,45.95499780650996,45.95999777540075,11.680000416,11.6875004125,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R192C27,192.0,27.0,45.95499780650996,45.95999777540075,11.6875004125,11.695000409,8.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
R192C28,192.0,28.0,45.95499780650996,45.95999777540075,11.695000409,11.7025004055,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R192C29,192.0,29.0,45.95499780650996,45.95999777540075,11.7025004055,11.710000402,27.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0
R192C30,192.0,30.0,45.95499780650996,45.95999777540075,11.710000402,11.7175003985,32.0,0.0,13.0,2.0,0.0,2.0,0.0,0.0
R192C31,192.0,31.0,45.95499780650996,45.95999777540075,11.7175003985,11.725000395,75.0,1.0,9.0,0.0,0.0,3.0,0.0,0.0
R192C32,192.0,32.0,45.95499780650996,45.95999777540075,11.725000395,11.7325003915,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R192C33,192.0,33.0,45.95499780650996,45.95999777540075,11.7325003915,11.740000388,21.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
R192C34,192.0,34.0,45.95499780650996,45.95999777540075,11.740000388,11.7475003845,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C35,192.0,35.0,45.95499780650996,45.95999777540075,11.7475003845,11.755000381,2.0,0.0,19.0,3.0,0.0,2.0,0.0,3.0
R192C39,192.0,39.0,45.95499780650996,45.95999777540075,11.7775003705,11.785000367,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R192C40,192.0,40.0,45.95499780650996,45.95999777540075,11.785000367,11.7925003635,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R192C41,192.0,41.0,45.95499780650996,45.95999777540075,11.7925003635,11.80000036,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C42,192.0,42.0,45.95499780650996,45.95999777540075,11.80000036,11.8075003565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R192C44,192.0,44.0,45.95499780650996,45.95999777540075,11.815000353,11.8225003495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R192C45,192.0,45.0,45.95499780650996,45.95999777540075,11.8225003495,11.830000346,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R192C46,192.0,46.0,45.95499780650996,45.95999777540075,11.830000346,11.8375003425,10.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
R192C47,192.0,47.0,45.95499780650996,45.95999777540075,11.8375003425,11.845000339,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R192C49,192.0,49.0,45.95499780650996,45.95999777540075,11.8525003355,11.860000332,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
R192C50,192.0,50.0,45.95499780650996,45.95999777540075,11.860000332,11.8675003285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C51,192.0,51.0,45.95499780650996,45.95999777540075,11.8675003285,11.875000325,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
R192C52,192.0,52.0,45.95499780650996,45.95999777540075,11.875000325,11.8825003215,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C53,192.0,53.0,45.95499780650996,45.95999777540075,11.8825003215,11.890000318,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R192C54,192.0,54.0,45.95499780650996,45.95999777540075,11.890000318,11.8975003145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C55,192.0,55.0,45.95499780650996,45.95999777540075,11.8975003145,11.905000311,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C56,192.0,56.0,45.95499780650996,45.95999777540075,11.905000311,11.9125003075,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
R192C57,192.0,57.0,45.95499780650996,45.95999777540075,11.9125003075,11.920000304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C59,192.0,59.0,45.95499780650996,45.95999777540075,11.9275003005,11.935000297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R192C60,192.0,60.0,45.95499780650996,45.95999777540075,11.935000297,11.9425002935,4.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0
R192C62,192.0,62.0,45.95499780650996,45.95999777540075,11.95000029,11.9575002865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R192C63,192.0,63.0,45.95499780650996,45.95999777540075,11.9575002865,11.965000283,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R192C64,192.0,64.0,45.95499780650996,45.95999777540075,11.965000283,11.9725002795,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
R192C65,192.0,65.0,45.95499780650996,45.95999777540075,11.9725002795,11.980000276,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C66,192.0,66.0,45.95499780650996,45.95999777540075,11.980000276,11.9875002725,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R192C67,192.0,67.0,45.95499780650996,45.95999777540075,11.9875002725,11.995000269,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C68,192.0,68.0,45.95499780650996,45.95999777540075,11.995000269,12.0025002655,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C69,192.0,69.0,45.95499780650996,45.95999777540075,12.0025002655,12.010000262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R192C70,192.0,70.0,45.95499780650996,45.95999777540075,12.010000262,12.0175002585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C71,192.0,71.0,45.95499780650996,45.95999777540075,12.0175002585,12.025000255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R192C72,192.0,72.0,45.95499780650996,45.95999777540075,12.025000255,12.0325002515,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R192C73,192.0,73.0,45.95499780650996,45.95999777540075,12.0325002515,12.040000248,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C74,192.0,74.0,45.95499780650996,45.95999777540075,12.040000248,12.0475002445,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C75,192.0,75.0,45.95499780650996,45.95999777540075,12.0475002445,12.055000241,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R192C76,192.0,76.0,45.95499780650996,45.95999777540075,12.055000241,12.0625002375,8.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
R192C77,192.0,77.0,45.95499780650996,45.95999777540075,12.0625002375,12.070000234,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
R192C78,192.0,78.0,45.95499780650996,45.95999777540075,12.070000234,12.0775002305,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
R192C79,192.0,79.0,45.95499780650996,45.95999777540075,12.0775002305,12.085000227,2.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0
R192C80,192.0,80.0,45.95499780650996,45.95999777540075,12.085000227,12.0925002235,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R192C81,192.0,81.0,45.95499780650996,45.95999777540075,12.0925002235,12.10000022,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R192C82,192.0,82.0,45.95499780650996,45.95999777540075,12.10000022,12.1075002165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C83,192.0,83.0,45.95499780650996,45.95999777540075,12.1075002165,12.115000213,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R192C84,192.0,84.0,45.95499780650996,45.95999777540075,12.115000213,12.1225002095,3.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0
R192C85,192.0,85.0,45.95499780650996,45.95999777540075,12.1225002095,12.130000206,6.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0
R192C86,192.0,86.0,45.95499780650996,45.95999777540075,12.130000206,12.1375002025,6.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
R192C87,192.0,87.0,45.95499780650996,45.95999777540075,12.1375002025,12.145000199,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
R192C88,192.0,88.0,45.95499780650996,45.95999777540075,12.145000199,12.1525001955,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R192C89,192.0,89.0,45.95499780650996,45.95999777540075,12.1525001955,12.160000192,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C90,192.0,90.0,45.95499780650996,45.95999777540075,12.160000192,12.1675001885,8.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0
R192C91,192.0,91.0,45.95499780650996,45.95999777540075,12.1675001885,12.175000185,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
R192C92,192.0,92.0,45.95499780650996,45.95999777540075,12.175000185,12.1825001815,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R192C93,192.0,93.0,45.95499780650996,45.95999777540075,12.1825001815,12.190000178,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
R192C94,192.0,94.0,45.95499780650996,45.95999777540075,12.190000178,12.1975001745,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C95,192.0,95.0,45.95499780650996,45.95999777540075,12.1975001745,12.205000171,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R192C96,192.0,96.0,45.95499780650996,45.95999777540075,12.205000171,12.2125001675,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C97,192.0,97.0,45.95499780650996,45.95999777540075,12.2125001675,12.220000164,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R192C98,192.0,98.0,45.95499780650996,45.95999777540075,12.220000164,12.2275001605,4.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0
R192C99,192.0,99.0,45.95499780650996,45.95999777540075,12.2275001605,12.235000157,13.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
R192C100,192.0,100.0,45.95499780650996,45.95999777540075,12.235000157,12.2425001535,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R192C101,192.0,101.0,45.95499780650996,45.95999777540075,12.2425001535,12.25000015,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R192C102,192.0,102.0,45.95499780650996,45.95999777540075,12.25000015,12.2575001465,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
R192C103,192.0,103.0,45.95499780650996,45.95999777540075,12.2575001465,12.265000143,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R192C104,192.0,104.0,45.95499780650996,45.95999777540075,12.265000143,12.2725001395,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R192C105,192.0,105.0,45.95499780650996,45.95999777540075,12.2725001395,12.280000136,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R192C106,192.0,106.0,45.95499780650996,45.95999777540075,12.280000136,12.2875001325,21.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R192C107,192.0,107.0,45.95499780650996,45.95999777540075,12.2875001325,12.295000129,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R192C108,192.0,108.0,45.95499780650996,45.95999777540075,12.295000129,12.3025001255,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R192C109,192.0,109.0,45.95499780650996,45.95999777540075,12.3025001255,12.310000122,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R192C110,192.0,110.0,45.95499780650996,45.95999777540075,12.310000122,12.3175001185,5.0,0.0,39.0,0.0,6.0,0.0,0.0,0.0
R192C111,192.0,111.0,45.95499780650996,45.95999777540075,12.3175001185,12.325000115,4.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0
R192C112,192.0,112.0,45.95499780650996,45.95999777540075,12.325000115,12.3325001115,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
R192C113,192.0,113.0,45.95499780650996,45.95999777540075,12.3325001115,12.340000108,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
R192C114,192.0,114.0,45.95499780650996,45.95999777540075,12.340000108,12.3475001045,1.0,5.0,11.0,0.0,0.0,0.0,1.0,0.0
R192C115,192.0,115.0,45.95499780650996,45.95999777540075,12.3475001045,12.355000101,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
R192C116,192.0,116.0,45.95499780650996,45.95999777540075,12.355000101,12.3625000975,3.0,0.0,56.0,2.0,0.0,0.0,0.0,0.0
R192C117,192.0,117.0,45.95499780650996,45.95999777540075,12.3625000975,12.370000094,1.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0
R192C118,192.0,118.0,45.95499780650996,45.95999777540075,12.370000094,12.3775000905,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
R192C119,192.0,119.0,45.95499780650996,45.95999777540075,12.3775000905,12.385000087,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R192C120,192.0,120.0,45.95499780650996,45.95999777540075,12.385000087,12.3925000835,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R192C121,192.0,121.0,45.95499780650996,45.95999777540075,12.3925000835,12.40000008,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0
R192C122,192.0,122.0,45.95499780650996,45.95999777540075,12.40000008,12.4075000765,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R192C123,192.0,123.0,45.95499780650996,45.95999777540075,12.4075000765,12.415000073,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R192C124,192.0,124.0,45.95499780650996,45.95999777540075,12.415000073,12.4225000695,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0
R192C125,192.0,125.0,45.95499780650996,45.95999777540075,12.4225000695,12.430000066,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R192C126,192.0,126.0,45.95499780650996,45.95999777540075,12.430000066,12.4375000625,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
R192C127,192.0,127.0,45.95499780650996,45.95999777540075,12.4375000625,12.445000059,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R192C128,192.0,128.0,45.95499780650996,45.95999777540075,12.445000059,12.4525000555,2.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0
R192C129,192.0,129.0,45.95499780650996,45.95999777540075,12.4525000555,12.460000052,6.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
R192C130,192.0,130.0,45.95499780650996,45.95999777540075,12.460000052,12.4675000485,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R192C131,192.0,131.0,45.95499780650996,45.95999777540075,12.4675000485,12.475000045,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R192C132,192.0,132.0,45.95499780650996,45.95999777540075,12.475000045,12.4825000415,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R192C133,192.0,133.0,45.95499780650996,45.95999777540075,12.4825000415,12.490000038,4.0,0.0,45.0,2.0,4.0,0.0,0.0,0.0
R192C134,192.0,134.0,45.95499780650996,45.95999777540075,12.490000038,12.4975000345,6.0,6.0,61.0,0.0,0.0,1.0,2.0,0.0
R192C135,192.0,135.0,45.95499780650996,45.95999777540075,12.4975000345,12.505000031,6.0,5.0,100.0,2.0,1.0,4.0,5.0,3.0
R192C136,192.0,136.0,45.95499780650996,45.95999777540075,12.505000031,12.5125000275,6.0,4.0,103.0,2.0,3.0,0.0,0.0,0.0
R192C137,192.0,137.0,45.95499780650996,45.95999777540075,12.5125000275,12.520000024,4.0,0.0,25.0,1.0,6.0,0.0,0.0,0.0
R192C138,192.0,138.0,45.95499780650996,45.95999777540075,12.520000024,12.5275000205,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R192C139,192.0,139.0,45.95499780650996,45.95999777540075,12.5275000205,12.535000017,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R192C140,192.0,140.0,45.95499780650996,45.95999777540075,12.535000017,12.5425000135,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R192C141,192.0,141.0,45.95499780650996,45.95999777540075,12.5425000135,12.55000001,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R192C142,192.0,142.0,45.95499780650996,45.95999777540075,12.55000001,12.5575000065,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
R192C143,192.0,143.0,45.95499780650996,45.95999777540075,12.5575000065,12.565000003,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
