,geometry,cluster
R66C90,"POLYGON ((2.067511494834988 41.38656673706228, 2.060011692085754 41.38656673706228, 2.060011692085754 41.382735161965726, 2.067511494834988 41.382735161965726, 2.067511494834988 41.38656673706228))",3
R66C91,"POLYGON ((2.0750112975842225 41.38656673706228, 2.067511494834988 41.38656673706228, 2.067511494834988 41.382735161965726, 2.0750112975842225 41.382735161965726, 2.0750112975842225 41.38656673706228))",3
R66C92,"POLYGON ((2.082511100333457 41.38656673706228, 2.0750112975842225 41.38656673706228, 2.0750112975842225 41.382735161965726, 2.082511100333457 41.382735161965726, 2.082511100333457 41.38656673706228))",3
R66C94,"POLYGON ((2.0975107058319256 41.38656673706228, 2.090010903082691 41.38656673706228, 2.090010903082691 41.382735161965726, 2.0975107058319256 41.382735161965726, 2.0975107058319256 41.38656673706228))",7
R66C95,"POLYGON ((2.10501050858116 41.38656673706228, 2.0975107058319256 41.38656673706228, 2.0975107058319256 41.382735161965726, 2.10501050858116 41.382735161965726, 2.10501050858116 41.38656673706228))",7
R66C96,"POLYGON ((2.1125103113303942 41.38656673706228, 2.10501050858116 41.38656673706228, 2.10501050858116 41.382735161965726, 2.1125103113303942 41.382735161965726, 2.1125103113303942 41.38656673706228))",7
R66C97,"POLYGON ((2.1200101140796286 41.38656673706228, 2.1125103113303942 41.38656673706228, 2.1125103113303942 41.382735161965726, 2.1200101140796286 41.382735161965726, 2.1200101140796286 41.38656673706228))",7
R66C98,"POLYGON ((2.127509916828863 41.38656673706228, 2.1200101140796286 41.38656673706228, 2.1200101140796286 41.382735161965726, 2.127509916828863 41.382735161965726, 2.127509916828863 41.38656673706228))",7
R66C99,"POLYGON ((2.1350097195780973 41.38656673706228, 2.127509916828863 41.38656673706228, 2.127509916828863 41.382735161965726, 2.1350097195780973 41.382735161965726, 2.1350097195780973 41.38656673706228))",7
R66C100,"POLYGON ((2.1425095223273316 41.38656673706228, 2.1350097195780973 41.38656673706228, 2.1350097195780973 41.382735161965726, 2.1425095223273316 41.382735161965726, 2.1425095223273316 41.38656673706228))",7
R66C101,"POLYGON ((2.150009325076566 41.38656673706228, 2.1425095223273316 41.38656673706228, 2.1425095223273316 41.382735161965726, 2.150009325076566 41.382735161965726, 2.150009325076566 41.38656673706228))",7
R66C102,"POLYGON ((2.1575091278258003 41.38656673706228, 2.150009325076566 41.38656673706228, 2.150009325076566 41.382735161965726, 2.1575091278258003 41.382735161965726, 2.1575091278258003 41.38656673706228))",7
R66C103,"POLYGON ((2.1650089305750346 41.38656673706228, 2.1575091278258003 41.38656673706228, 2.1575091278258003 41.382735161965726, 2.1650089305750346 41.382735161965726, 2.1650089305750346 41.38656673706228))",7
R66C104,"POLYGON ((2.172508733324269 41.38656673706228, 2.1650089305750346 41.38656673706228, 2.1650089305750346 41.382735161965726, 2.172508733324269 41.382735161965726, 2.172508733324269 41.38656673706228))",7
R66C105,"POLYGON ((2.1800085360735033 41.38656673706228, 2.172508733324269 41.38656673706228, 2.172508733324269 41.382735161965726, 2.1800085360735033 41.382735161965726, 2.1800085360735033 41.38656673706228))",7
R66C106,"POLYGON ((2.1875083388227377 41.38656673706228, 2.1800085360735033 41.38656673706228, 2.1800085360735033 41.382735161965726, 2.1875083388227377 41.382735161965726, 2.1875083388227377 41.38656673706228))",7
R66C107,"POLYGON ((2.195008141571972 41.38656673706228, 2.1875083388227377 41.38656673706228, 2.1875083388227377 41.382735161965726, 2.195008141571972 41.382735161965726, 2.195008141571972 41.38656673706228))",7
R66C108,"POLYGON ((2.2025079443212063 41.38656673706228, 2.195008141571972 41.38656673706228, 2.195008141571972 41.382735161965726, 2.2025079443212063 41.382735161965726, 2.2025079443212063 41.38656673706228))",7
R67C24,"POLYGON ((1.5725245133855215 41.39039831215884, 1.5650247106362871 41.39039831215884, 1.5650247106362871 41.38656673706228, 1.5725245133855215 41.38656673706228, 1.5725245133855215 41.39039831215884))",6
R67C37,"POLYGON ((1.670021949125568 41.39039831215884, 1.6625221463763336 41.39039831215884, 1.6625221463763336 41.38656673706228, 1.670021949125568 41.38656673706228, 1.670021949125568 41.39039831215884))",9
R67C66,"POLYGON ((1.8875162288533638 41.39039831215884, 1.8800164261041294 41.39039831215884, 1.8800164261041294 41.38656673706228, 1.8875162288533638 41.38656673706228, 1.8875162288533638 41.39039831215884))",16
R67C72,"POLYGON ((1.9325150453487698 41.39039831215884, 1.9250152425995355 41.39039831215884, 1.9250152425995355 41.38656673706228, 1.9325150453487698 41.38656673706228, 1.9325150453487698 41.39039831215884))",16
R67C73,"POLYGON ((1.9400148480980042 41.39039831215884, 1.9325150453487698 41.39039831215884, 1.9325150453487698 41.38656673706228, 1.9400148480980042 41.38656673706228, 1.9400148480980042 41.39039831215884))",16
R67C82,"POLYGON ((2.0075130728411135 41.39039831215884, 2.000013270091879 41.39039831215884, 2.000013270091879 41.38656673706228, 2.0075130728411135 41.38656673706228, 2.0075130728411135 41.39039831215884))",16
R67C83,"POLYGON ((2.015012875590348 41.39039831215884, 2.0075130728411135 41.39039831215884, 2.0075130728411135 41.38656673706228, 2.015012875590348 41.38656673706228, 2.015012875590348 41.39039831215884))",16
R67C87,"POLYGON ((2.045012086587285 41.39039831215884, 2.037512283838051 41.39039831215884, 2.037512283838051 41.38656673706228, 2.045012086587285 41.38656673706228, 2.045012086587285 41.39039831215884))",3
R67C88,"POLYGON ((2.0525118893365195 41.39039831215884, 2.045012086587285 41.39039831215884, 2.045012086587285 41.38656673706228, 2.0525118893365195 41.38656673706228, 2.0525118893365195 41.39039831215884))",3
R67C89,"POLYGON ((2.060011692085754 41.39039831215884, 2.0525118893365195 41.39039831215884, 2.0525118893365195 41.38656673706228, 2.060011692085754 41.38656673706228, 2.060011692085754 41.39039831215884))",3
R67C91,"POLYGON ((2.0750112975842225 41.39039831215884, 2.067511494834988 41.39039831215884, 2.067511494834988 41.38656673706228, 2.0750112975842225 41.38656673706228, 2.0750112975842225 41.39039831215884))",3
R67C92,"POLYGON ((2.082511100333457 41.39039831215884, 2.0750112975842225 41.39039831215884, 2.0750112975842225 41.38656673706228, 2.082511100333457 41.38656673706228, 2.082511100333457 41.39039831215884))",3
R67C95,"POLYGON ((2.10501050858116 41.39039831215884, 2.0975107058319256 41.39039831215884, 2.0975107058319256 41.38656673706228, 2.10501050858116 41.38656673706228, 2.10501050858116 41.39039831215884))",7
R67C96,"POLYGON ((2.1125103113303942 41.39039831215884, 2.10501050858116 41.39039831215884, 2.10501050858116 41.38656673706228, 2.1125103113303942 41.38656673706228, 2.1125103113303942 41.39039831215884))",7
R67C97,"POLYGON ((2.1200101140796286 41.39039831215884, 2.1125103113303942 41.39039831215884, 2.1125103113303942 41.38656673706228, 2.1200101140796286 41.38656673706228, 2.1200101140796286 41.39039831215884))",7
R67C98,"POLYGON ((2.127509916828863 41.39039831215884, 2.1200101140796286 41.39039831215884, 2.1200101140796286 41.38656673706228, 2.127509916828863 41.38656673706228, 2.127509916828863 41.39039831215884))",7
R67C99,"POLYGON ((2.1350097195780973 41.39039831215884, 2.127509916828863 41.39039831215884, 2.127509916828863 41.38656673706228, 2.1350097195780973 41.38656673706228, 2.1350097195780973 41.39039831215884))",7
R67C100,"POLYGON ((2.1425095223273316 41.39039831215884, 2.1350097195780973 41.39039831215884, 2.1350097195780973 41.38656673706228, 2.1425095223273316 41.38656673706228, 2.1425095223273316 41.39039831215884))",7
R67C101,"POLYGON ((2.150009325076566 41.39039831215884, 2.1425095223273316 41.39039831215884, 2.1425095223273316 41.38656673706228, 2.150009325076566 41.38656673706228, 2.150009325076566 41.39039831215884))",7
R67C102,"POLYGON ((2.1575091278258003 41.39039831215884, 2.150009325076566 41.39039831215884, 2.150009325076566 41.38656673706228, 2.1575091278258003 41.38656673706228, 2.1575091278258003 41.39039831215884))",7
R67C103,"POLYGON ((2.1650089305750346 41.39039831215884, 2.1575091278258003 41.39039831215884, 2.1575091278258003 41.38656673706228, 2.1650089305750346 41.38656673706228, 2.1650089305750346 41.39039831215884))",7
R67C104,"POLYGON ((2.172508733324269 41.39039831215884, 2.1650089305750346 41.39039831215884, 2.1650089305750346 41.38656673706228, 2.172508733324269 41.38656673706228, 2.172508733324269 41.39039831215884))",7
R67C105,"POLYGON ((2.1800085360735033 41.39039831215884, 2.172508733324269 41.39039831215884, 2.172508733324269 41.38656673706228, 2.1800085360735033 41.38656673706228, 2.1800085360735033 41.39039831215884))",7
R67C106,"POLYGON ((2.1875083388227377 41.39039831215884, 2.1800085360735033 41.39039831215884, 2.1800085360735033 41.38656673706228, 2.1875083388227377 41.38656673706228, 2.1875083388227377 41.39039831215884))",7
R67C107,"POLYGON ((2.195008141571972 41.39039831215884, 2.1875083388227377 41.39039831215884, 2.1875083388227377 41.38656673706228, 2.195008141571972 41.38656673706228, 2.195008141571972 41.39039831215884))",7
R67C108,"POLYGON ((2.2025079443212063 41.39039831215884, 2.195008141571972 41.39039831215884, 2.195008141571972 41.38656673706228, 2.2025079443212063 41.38656673706228, 2.2025079443212063 41.39039831215884))",7
R68C36,"POLYGON ((1.6625221463763336 41.39422988725539, 1.6550223436270992 41.39422988725539, 1.6550223436270992 41.39039831215884, 1.6625221463763336 41.39039831215884, 1.6625221463763336 41.39422988725539))",9
R68C37,"POLYGON ((1.670021949125568 41.39422988725539, 1.6625221463763336 41.39422988725539, 1.6625221463763336 41.39039831215884, 1.670021949125568 41.39039831215884, 1.670021949125568 41.39422988725539))",9
R68C56,"POLYGON ((1.8125182013610204 41.39422988725539, 1.805018398611786 41.39422988725539, 1.805018398611786 41.39039831215884, 1.8125182013610204 41.39039831215884, 1.8125182013610204 41.39422988725539))",9
R68C60,"POLYGON ((1.8425174123579577 41.39422988725539, 1.8350176096087234 41.39422988725539, 1.8350176096087234 41.39039831215884, 1.8425174123579577 41.39039831215884, 1.8425174123579577 41.39422988725539))",9
R68C61,"POLYGON ((1.850017215107192 41.39422988725539, 1.8425174123579577 41.39422988725539, 1.8425174123579577 41.39039831215884, 1.850017215107192 41.39039831215884, 1.850017215107192 41.39422988725539))",9
R68C71,"POLYGON ((1.9250152425995355 41.39422988725539, 1.9175154398503012 41.39422988725539, 1.9175154398503012 41.39039831215884, 1.9250152425995355 41.39039831215884, 1.9250152425995355 41.39422988725539))",16
R68C72,"POLYGON ((1.9325150453487698 41.39422988725539, 1.9250152425995355 41.39422988725539, 1.9250152425995355 41.39039831215884, 1.9325150453487698 41.39039831215884, 1.9325150453487698 41.39422988725539))",16
R68C75,"POLYGON ((1.9550144535964729 41.39422988725539, 1.9475146508472385 41.39422988725539, 1.9475146508472385 41.39039831215884, 1.9550144535964729 41.39039831215884, 1.9550144535964729 41.39422988725539))",16
R68C82,"POLYGON ((2.0075130728411135 41.39422988725539, 2.000013270091879 41.39422988725539, 2.000013270091879 41.39039831215884, 2.0075130728411135 41.39039831215884, 2.0075130728411135 41.39422988725539))",16
R68C83,"POLYGON ((2.015012875590348 41.39422988725539, 2.0075130728411135 41.39422988725539, 2.0075130728411135 41.39039831215884, 2.015012875590348 41.39039831215884, 2.015012875590348 41.39422988725539))",16
R68C84,"POLYGON ((2.022512678339582 41.39422988725539, 2.015012875590348 41.39422988725539, 2.015012875590348 41.39039831215884, 2.022512678339582 41.39039831215884, 2.022512678339582 41.39422988725539))",16
R68C88,"POLYGON ((2.0525118893365195 41.39422988725539, 2.045012086587285 41.39422988725539, 2.045012086587285 41.39039831215884, 2.0525118893365195 41.39039831215884, 2.0525118893365195 41.39422988725539))",3
R68C89,"POLYGON ((2.060011692085754 41.39422988725539, 2.0525118893365195 41.39422988725539, 2.0525118893365195 41.39039831215884, 2.060011692085754 41.39039831215884, 2.060011692085754 41.39422988725539))",3
R68C95,"POLYGON ((2.10501050858116 41.39422988725539, 2.0975107058319256 41.39422988725539, 2.0975107058319256 41.39039831215884, 2.10501050858116 41.39039831215884, 2.10501050858116 41.39422988725539))",7
R68C96,"POLYGON ((2.1125103113303942 41.39422988725539, 2.10501050858116 41.39422988725539, 2.10501050858116 41.39039831215884, 2.1125103113303942 41.39039831215884, 2.1125103113303942 41.39422988725539))",7
R68C97,"POLYGON ((2.1200101140796286 41.39422988725539, 2.1125103113303942 41.39422988725539, 2.1125103113303942 41.39039831215884, 2.1200101140796286 41.39039831215884, 2.1200101140796286 41.39422988725539))",7
R68C98,"POLYGON ((2.127509916828863 41.39422988725539, 2.1200101140796286 41.39422988725539, 2.1200101140796286 41.39039831215884, 2.127509916828863 41.39039831215884, 2.127509916828863 41.39422988725539))",7
R68C99,"POLYGON ((2.1350097195780973 41.39422988725539, 2.127509916828863 41.39422988725539, 2.127509916828863 41.39039831215884, 2.1350097195780973 41.39039831215884, 2.1350097195780973 41.39422988725539))",7
R68C100,"POLYGON ((2.1425095223273316 41.39422988725539, 2.1350097195780973 41.39422988725539, 2.1350097195780973 41.39039831215884, 2.1425095223273316 41.39039831215884, 2.1425095223273316 41.39422988725539))",7
R68C101,"POLYGON ((2.150009325076566 41.39422988725539, 2.1425095223273316 41.39422988725539, 2.1425095223273316 41.39039831215884, 2.150009325076566 41.39039831215884, 2.150009325076566 41.39422988725539))",7
R68C102,"POLYGON ((2.1575091278258003 41.39422988725539, 2.150009325076566 41.39422988725539, 2.150009325076566 41.39039831215884, 2.1575091278258003 41.39039831215884, 2.1575091278258003 41.39422988725539))",7
R68C103,"POLYGON ((2.1650089305750346 41.39422988725539, 2.1575091278258003 41.39422988725539, 2.1575091278258003 41.39039831215884, 2.1650089305750346 41.39039831215884, 2.1650089305750346 41.39422988725539))",7
R68C104,"POLYGON ((2.172508733324269 41.39422988725539, 2.1650089305750346 41.39422988725539, 2.1650089305750346 41.39039831215884, 2.172508733324269 41.39039831215884, 2.172508733324269 41.39422988725539))",7
R68C105,"POLYGON ((2.1800085360735033 41.39422988725539, 2.172508733324269 41.39422988725539, 2.172508733324269 41.39039831215884, 2.1800085360735033 41.39039831215884, 2.1800085360735033 41.39422988725539))",7
R68C106,"POLYGON ((2.1875083388227377 41.39422988725539, 2.1800085360735033 41.39422988725539, 2.1800085360735033 41.39039831215884, 2.1875083388227377 41.39039831215884, 2.1875083388227377 41.39422988725539))",7
R68C107,"POLYGON ((2.195008141571972 41.39422988725539, 2.1875083388227377 41.39422988725539, 2.1875083388227377 41.39039831215884, 2.195008141571972 41.39039831215884, 2.195008141571972 41.39422988725539))",7
R68C108,"POLYGON ((2.2025079443212063 41.39422988725539, 2.195008141571972 41.39422988725539, 2.195008141571972 41.39039831215884, 2.2025079443212063 41.39039831215884, 2.2025079443212063 41.39422988725539))",7
R68C109,"POLYGON ((2.2100077470704407 41.39422988725539, 2.2025079443212063 41.39422988725539, 2.2025079443212063 41.39039831215884, 2.2100077470704407 41.39039831215884, 2.2100077470704407 41.39422988725539))",7
R69C38,"POLYGON ((1.6775217518748022 41.39806146235195, 1.670021949125568 41.39806146235195, 1.670021949125568 41.39422988725539, 1.6775217518748022 41.39422988725539, 1.6775217518748022 41.39806146235195))",9
R69C51,"POLYGON ((1.7750191876148487 41.39806146235195, 1.7675193848656143 41.39806146235195, 1.7675193848656143 41.39422988725539, 1.7750191876148487 41.39422988725539, 1.7750191876148487 41.39806146235195))",9
R69C75,"POLYGON ((1.9550144535964729 41.39806146235195, 1.9475146508472385 41.39806146235195, 1.9475146508472385 41.39422988725539, 1.9550144535964729 41.39422988725539, 1.9550144535964729 41.39806146235195))",16
R69C76,"POLYGON ((1.9625142563457072 41.39806146235195, 1.9550144535964729 41.39806146235195, 1.9550144535964729 41.39422988725539, 1.9625142563457072 41.39422988725539, 1.9625142563457072 41.39806146235195))",16
R69C80,"POLYGON ((1.9925134673426446 41.39806146235195, 1.9850136645934102 41.39806146235195, 1.9850136645934102 41.39422988725539, 1.9925134673426446 41.39422988725539, 1.9925134673426446 41.39806146235195))",16
